lon,lat,temp_noon_K,temp_midnight_K,temp_diff_K
-179.25,11.75,384.1886,100.5956,283.5930
-179.25,12.25,383.8735,99.5743,284.2992
-179.25,12.75,384.1150,99.9806,284.1344
-179.25,13.25,384.2562,100.1866,284.0696
-179.25,13.75,382.4513,102.6244,279.8269
-179.25,14.25,382.1055,100.4844,281.6211
-179.25,14.75,380.4789,102.1887,278.2902
-179.25,15.25,380.0389,100.8155,279.2234
-179.25,15.75,382.2514,101.1229,281.1285
-179.25,16.25,381.8021,100.9527,280.8494
-179.25,16.75,378.8165,101.1267,277.6898
-179.25,17.25,378.9932,101.0446,277.9486
-179.25,17.75,381.0856,101.1647,279.9209
-179.25,18.25,379.7188,100.4630,279.2558
-179.25,18.75,380.2414,100.7534,279.4880
-179.25,19.25,379.9357,100.2160,279.7197
-179.25,19.75,374.8292,100.1082,274.7210
-179.25,20.25,376.5903,99.5493,277.0410
-179.25,20.75,376.2198,99.7743,276.4455
-179.25,21.25,378.5556,99.9832,278.5724
-179.25,21.75,372.0433,98.8713,273.1720
-179.25,22.25,378.7552,99.6006,279.1546
-179.25,22.75,376.9952,101.0704,275.9248
-179.25,23.25,373.5800,98.7448,274.8352
-179.25,23.75,378.8030,99.2996,279.5034
-179.25,24.25,376.6879,99.8931,276.7948
-179.25,24.75,371.1116,99.6278,271.4838
-179.25,25.25,367.3331,100.4460,266.8871
-179.25,25.75,374.3834,100.4138,273.9696
-179.25,26.25,370.8336,98.6225,272.2111
-179.25,26.75,374.8766,99.0088,275.8678
-179.25,27.25,375.3368,99.6042,275.7326
-179.25,27.75,372.5974,99.0240,273.5734
-179.25,28.25,370.7703,99.4175,271.3528
-179.25,28.75,370.9101,99.3903,271.5198
-179.25,29.25,369.2042,98.9965,270.2077
-179.25,29.75,369.5039,98.5291,270.9748
-179.25,30.25,359.4503,96.7157,262.7346
-179.25,30.75,358.4615,97.5085,260.9530
-179.25,31.25,366.4587,99.4726,266.9861
-179.25,31.75,367.6905,99.8916,267.7989
-179.25,32.25,370.5504,100.1306,270.4198
-179.25,32.75,366.3965,99.5284,266.8681
-179.25,33.25,364.3611,99.7128,264.6483
-179.25,33.75,370.7428,100.3372,270.4056
-179.25,34.25,372.0463,100.4686,271.5777
-179.25,34.75,359.9758,97.9789,261.9969
-179.25,35.25,361.4784,98.8275,262.6509
-179.25,35.75,358.2421,97.3379,260.9042
-179.25,36.25,366.8199,100.1411,266.6788
-179.25,36.75,359.7746,98.0176,261.7570
-179.25,37.25,357.8320,99.4467,258.3853
-179.25,37.75,359.4450,98.4267,261.0183
-179.25,38.25,355.6095,98.0820,257.5275
-179.25,38.75,356.5294,97.9888,258.5406
-179.25,39.25,356.3922,98.1142,258.2780
-179.25,39.75,351.5059,97.6323,253.8736
-179.25,40.25,354.6794,97.3592,257.3202
-179.25,40.75,354.0348,96.8071,257.2277
-179.25,41.25,353.1799,96.8641,256.3158
-179.25,41.75,354.4725,97.3253,257.1472
-179.25,42.25,351.4308,95.3264,256.1044
-179.25,42.75,345.6163,94.3200,251.2963
-179.25,43.25,350.9484,95.3370,255.6114
-179.25,43.75,347.6886,94.5560,253.1326
-179.25,44.25,344.5914,96.0981,248.4933
-179.25,44.75,346.4946,96.3612,250.1334
-179.25,45.25,346.2427,96.0432,250.1995
-179.25,45.75,337.5775,93.8754,243.7021
-179.25,46.25,346.5434,96.8197,249.7237
-179.25,46.75,346.2834,94.4728,251.8106
-179.25,47.25,331.4847,90.7997,240.6850
-179.25,47.75,355.3219,95.8091,259.5128
-179.25,48.25,339.4001,93.1394,246.2607
-179.25,48.75,340.8500,94.6569,246.1931
-179.25,49.25,337.9304,92.4466,245.4838
-179.25,49.75,341.8587,93.7043,248.1544
-179.25,50.25,337.8591,92.3972,245.4619
-179.25,50.75,340.9355,92.7889,248.1466
-179.25,51.25,338.7240,92.5167,246.2073
-179.25,51.75,338.0784,92.1728,245.9056
-179.25,52.25,327.8925,90.1439,237.7486
-179.25,52.75,334.6626,91.4286,243.2340
-179.25,53.25,337.8418,96.7589,241.0829
-179.25,53.75,325.2176,90.4662,234.7514
-179.25,54.25,333.7516,91.9413,241.8103
-179.25,54.75,332.1107,92.1896,239.9211
-179.25,55.25,324.3620,88.9708,235.3912
-179.25,55.75,327.0805,90.5622,236.5183
-179.25,56.25,326.3202,89.6453,236.6749
-179.25,56.75,325.4360,89.1288,236.3072
-179.25,57.25,326.8047,89.8142,236.9905
-179.25,57.75,324.1501,89.1814,234.9687
-179.25,58.25,323.0461,89.4416,233.6045
-179.25,58.75,318.8856,88.3928,230.4928
-179.25,59.25,323.5585,90.3512,233.2073
-179.25,59.75,313.3056,88.7591,224.5465
-179.25,60.25,314.2688,88.8822,225.3866
-179.25,60.75,312.4260,88.1232,224.3028
-179.25,61.25,312.5202,88.2397,224.2805
-179.25,61.75,300.9677,84.0309,216.9368
-179.25,62.25,302.1147,84.5704,217.5443
-179.25,62.75,294.5796,83.0568,211.5228
-179.25,63.25,319.0466,87.9364,231.1102
-179.25,63.75,315.0771,87.5561,227.5210
-179.25,64.25,290.6139,85.1504,205.4635
-179.25,64.75,300.8273,85.5162,215.3111
-179.25,65.25,299.8065,85.7757,214.0308
-179.25,65.75,291.8747,83.2767,208.5980
-179.25,66.25,302.0184,85.4600,216.5584
-179.25,66.75,298.8295,84.3073,214.5222
-179.25,67.25,296.5925,84.8282,211.7643
-179.25,67.75,300.8505,84.9807,215.8698
-179.25,68.25,295.4754,83.8998,211.5756
-179.25,68.75,269.9022,83.4836,186.4186
-179.25,69.25,294.8810,88.4703,206.4107
-179.25,69.75,287.9156,84.6030,203.3126
-179.25,70.25,283.0957,82.1674,200.9283
-179.25,70.75,286.6228,82.5962,204.0266
-179.25,71.25,280.3906,79.7823,200.6083
-179.25,71.75,275.1318,78.8614,196.2704
-179.25,72.25,267.9071,76.6339,191.2732
-179.25,72.75,281.8695,81.5159,200.3536
-179.25,73.25,271.2013,78.8130,192.3883
-179.25,73.75,270.0948,78.6148,191.4800
-179.25,74.25,266.6025,78.1640,188.4385
-179.25,74.75,253.2165,84.9370,168.2795
-179.25,75.25,278.4274,90.4637,187.9637
-179.25,75.75,255.2284,78.8254,176.4030
-179.25,76.25,196.4918,65.9758,130.5160
-179.25,76.75,239.8232,71.7743,168.0489
-179.25,77.25,212.7706,65.4058,147.3648
-179.25,77.75,245.5967,72.9983,172.5984
-179.25,78.25,258.0494,76.8948,181.1546
-179.25,78.75,262.8182,79.8557,182.9625
-179.25,79.25,282.7416,83.3801,199.3615
-179.25,79.75,254.5368,76.5434,177.9934
-179.25,80.25,104.1848,57.7275,46.4573
-179.25,80.75,137.9773,56.4866,81.4907
-179.25,81.25,206.7737,68.1593,138.6144
-179.25,81.75,224.0305,67.7118,156.3187
-179.25,82.25,222.0251,68.2312,153.7939
-179.25,82.75,242.0311,75.0117,167.0194
-179.25,83.25,260.9574,81.3549,179.6025
-179.25,83.75,183.7299,63.4704,120.2595
-179.25,84.25,73.9143,47.1876,26.7267
-179.25,84.75,144.2309,55.5312,88.6997
-179.25,85.25,169.3834,61.0298,108.3536
-179.25,85.75,195.6130,64.5606,131.0524
-179.25,86.25,183.0593,61.7412,121.3181
-179.25,86.75,219.5773,68.3482,151.2291
-179.25,87.25,225.8919,70.7351,155.1568
-179.25,87.75,185.0037,97.1000,87.9037
-179.25,88.25,109.7300,94.9795,14.7505
-179.25,88.75,62.5377,53.3086,9.2291
-179.25,89.25,113.8093,47.1237,66.6856
-179.25,89.75,134.3506,54.4057,79.9449
-178.75,-89.75,178.2284,92.8415,85.3869
-178.75,-89.25,223.5682,58.1185,165.4497
-178.75,-88.75,150.1238,40.2997,109.8241
-178.75,-88.25,164.5572,43.1712,121.3860
-178.75,-87.75,219.3955,68.9573,150.4382
-178.75,-87.25,204.6071,64.8245,139.7826
-178.75,-86.75,179.9639,57.4723,122.4916
-178.75,-86.25,155.4933,55.0007,100.4926
-178.75,-85.75,243.0166,68.0562,174.9604
-178.75,-85.25,126.6964,53.5550,73.1414
-178.75,-84.75,159.1038,57.6493,101.4545
-178.75,-84.25,192.0998,56.4824,135.6174
-178.75,-83.75,179.4147,59.5953,119.8194
-178.75,-83.25,244.1600,71.5415,172.6185
-178.75,-82.75,244.3942,71.3212,173.0730
-178.75,-82.25,241.8437,69.4178,172.4259
-178.75,-81.75,248.4463,72.2167,176.2296
-178.75,-81.25,233.4203,68.7785,164.6418
-178.75,-80.75,247.4347,72.0592,175.3755
-178.75,-80.25,240.6650,72.2380,168.4270
-178.75,-79.75,247.2564,73.3721,173.8843
-178.75,-79.25,230.7931,70.4578,160.3353
-178.75,-78.75,257.6602,76.2748,181.3854
-178.75,-78.25,250.9486,74.4076,176.5410
-178.75,-77.75,244.7166,71.3688,173.3478
-178.75,-77.25,267.4301,81.4046,186.0255
-178.75,-76.75,284.1340,79.2564,204.8776
-178.75,-76.25,261.4679,73.7475,187.7204
-178.75,-75.75,233.2274,68.9823,164.2451
-178.75,-75.25,257.6569,75.3654,182.2915
-178.75,-74.75,272.1442,79.5448,192.5994
-178.75,-74.25,279.8239,80.7899,199.0340
-178.75,-73.75,265.1724,77.5866,187.5858
-178.75,-73.25,270.2926,78.0128,192.2798
-178.75,-72.75,287.9457,81.2633,206.6824
-178.75,-72.25,267.9465,78.4719,189.4746
-178.75,-71.75,284.6693,81.1416,203.5277
-178.75,-71.25,273.6260,77.7593,195.8667
-178.75,-70.75,300.2396,82.6698,217.5698
-178.75,-70.25,297.9618,84.4427,213.5191
-178.75,-69.75,304.0284,85.5611,218.4673
-178.75,-69.25,290.3875,82.2278,208.1597
-178.75,-68.75,283.2564,82.1933,201.0631
-178.75,-68.25,297.2524,88.3572,208.8952
-178.75,-67.75,305.5739,87.6867,217.8872
-178.75,-67.25,300.2254,86.1095,214.1159
-178.75,-66.75,311.7217,85.5399,226.1818
-178.75,-66.25,291.7556,82.4262,209.3294
-178.75,-65.75,271.0399,75.2016,195.8383
-178.75,-65.25,314.1160,85.9639,228.1521
-178.75,-64.75,325.9929,89.0344,236.9585
-178.75,-64.25,314.1695,85.5385,228.6310
-178.75,-63.75,312.9427,85.2031,227.7396
-178.75,-63.25,313.5772,85.3950,228.1822
-178.75,-62.75,311.6502,85.6676,225.9826
-178.75,-62.25,304.9767,83.0220,221.9547
-178.75,-61.75,318.8914,87.0166,231.8748
-178.75,-61.25,311.1505,86.1911,224.9594
-178.75,-60.75,327.2859,88.3075,238.9784
-178.75,-60.25,314.2363,87.7417,226.4946
-178.75,-59.75,325.1062,88.9358,236.1704
-178.75,-59.25,323.1661,89.5921,233.5740
-178.75,-58.75,321.8142,89.7122,232.1020
-178.75,-58.25,325.2544,89.6317,235.6227
-178.75,-57.75,325.3816,89.6623,235.7193
-178.75,-57.25,327.3568,89.6524,237.7044
-178.75,-56.75,329.3357,91.1138,238.2219
-178.75,-56.25,332.1469,90.5234,241.6235
-178.75,-55.75,330.3717,89.2734,241.0983
-178.75,-55.25,332.6054,89.8812,242.7242
-178.75,-54.75,335.4218,90.6899,244.7319
-178.75,-54.25,335.0913,90.6101,244.4812
-178.75,-53.75,339.0779,90.9407,248.1372
-178.75,-53.25,338.4769,90.8970,247.5799
-178.75,-52.75,337.6070,90.2557,247.3513
-178.75,-52.25,342.1819,90.8775,251.3044
-178.75,-51.75,336.1819,90.3867,245.7952
-178.75,-51.25,339.6429,90.9553,248.6876
-178.75,-50.75,336.4185,90.7352,245.6833
-178.75,-50.25,340.5297,91.3430,249.1867
-178.75,-49.75,349.4674,93.3544,256.1130
-178.75,-49.25,361.4910,96.4269,265.0641
-178.75,-48.75,348.2711,94.4574,253.8137
-178.75,-48.25,345.6609,92.5048,253.1561
-178.75,-47.75,328.0352,88.9517,239.0835
-178.75,-47.25,352.5840,95.5046,257.0794
-178.75,-46.75,348.6239,93.3540,255.2699
-178.75,-46.25,350.9443,94.2900,256.6543
-178.75,-45.75,349.9590,93.1530,256.8060
-178.75,-45.25,344.5242,93.0990,251.4252
-178.75,-44.75,358.4528,94.3597,264.0931
-178.75,-44.25,359.8465,94.9792,264.8673
-178.75,-43.75,356.5669,94.3524,262.2145
-178.75,-43.25,360.7122,94.4215,266.2907
-178.75,-42.75,362.0366,95.8387,266.1979
-178.75,-42.25,356.0111,94.8157,261.1954
-178.75,-41.75,349.1397,92.9212,256.2185
-178.75,-41.25,364.6438,98.1004,266.5434
-178.75,-40.75,366.2317,97.0863,269.1454
-178.75,-40.25,363.0906,95.7183,267.3723
-178.75,-39.75,363.1769,95.2334,267.9435
-178.75,-39.25,364.1159,95.3058,268.8101
-178.75,-38.75,364.5693,95.3465,269.2228
-178.75,-38.25,365.3504,95.7114,269.6390
-178.75,-37.75,366.8468,97.1647,269.6821
-178.75,-37.25,367.8479,97.0972,270.7507
-178.75,-36.75,368.7417,96.6331,272.1086
-178.75,-36.25,369.9844,96.2408,273.7436
-178.75,-35.75,370.4495,97.0333,273.4162
-178.75,-35.25,366.7220,96.5541,270.1679
-178.75,-34.75,359.3448,94.2748,265.0700
-178.75,-34.25,377.7942,97.2362,280.5580
-178.75,-33.75,372.8515,96.7382,276.1133
-178.75,-33.25,372.2260,97.0547,275.1713
-178.75,-32.75,369.8003,96.3612,273.4391
-178.75,-32.25,364.8014,96.3861,268.4153
-178.75,-31.75,370.8448,97.0168,273.8280
-178.75,-31.25,377.8706,98.0871,279.7835
-178.75,-30.75,382.1067,98.3726,283.7341
-178.75,-30.25,376.4635,97.8465,278.6170
-178.75,-29.75,372.2475,97.0758,275.1717
-178.75,-29.25,378.2424,96.7630,281.4794
-178.75,-28.75,379.5437,100.1475,279.3962
-178.75,-28.25,378.8283,98.4423,280.3860
-178.75,-27.75,369.4951,97.1756,272.3195
-178.75,-27.25,370.6102,96.6791,273.9311
-178.75,-26.75,385.0034,99.2073,285.7961
-178.75,-26.25,385.2132,98.8370,286.3762
-178.75,-25.75,381.4607,97.8977,283.5630
-178.75,-25.25,381.2377,97.8065,283.4312
-178.75,-24.75,379.9480,97.9321,282.0159
-178.75,-24.25,382.0207,98.4058,283.6149
-178.75,-23.75,378.2631,98.2379,280.0252
-178.75,-23.25,375.5002,97.4880,278.0122
-178.75,-22.75,381.9670,98.1572,283.8098
-178.75,-22.25,381.7857,98.1823,283.6034
-178.75,-21.75,382.4840,98.6456,283.8384
-178.75,-21.25,381.2213,98.3254,282.8959
-178.75,-20.75,379.8640,98.1351,281.7289
-178.75,-20.25,383.4653,99.1590,284.3063
-178.75,-19.75,386.1224,99.8395,286.2829
-178.75,-19.25,384.4482,98.6415,285.8067
-178.75,-18.75,384.2034,98.9037,285.2997
-178.75,-18.25,383.7431,99.1991,284.5440
-178.75,-17.75,383.6212,99.5077,284.1135
-178.75,-17.25,389.9930,99.9700,290.0230
-178.75,-16.75,385.8571,99.4552,286.4019
-178.75,-16.25,385.5700,99.2177,286.3523
-178.75,-15.75,384.3757,98.0526,286.3231
-178.75,-15.25,387.7002,99.6436,288.0566
-178.75,-14.75,382.8430,98.0199,284.8231
-178.75,-14.25,385.3913,100.0633,285.3280
-178.75,-13.75,384.8356,100.4524,284.3832
-178.75,-13.25,387.3563,100.3022,287.0541
-178.75,-12.75,386.9173,99.5680,287.3493
-178.75,-12.25,387.2461,99.3385,287.9076
-178.75,-11.75,387.8331,99.6006,288.2325
-178.75,-11.25,391.1212,99.7583,291.3629
-178.75,-10.75,386.8813,99.8059,287.0754
-178.75,-10.25,385.4630,100.3128,285.1502
-178.75,-9.75,387.7698,100.3790,287.3908
-178.75,-9.25,387.9080,100.2660,287.6420
-178.75,-8.75,387.8081,100.0639,287.7442
-178.75,-8.25,387.1589,99.8773,287.2816
-178.75,-7.75,388.4236,101.1684,287.2552
-178.75,-7.25,387.7903,99.8618,287.9285
-178.75,-6.75,387.1604,100.5096,286.6508
-178.75,-6.25,387.5484,100.7256,286.8228
-178.75,-5.75,387.0956,99.9620,287.1336
-178.75,-5.25,388.5224,100.6080,287.9144
-178.75,-4.75,389.7547,100.9874,288.7673
-178.75,-4.25,388.8121,101.1073,287.7048
-178.75,-3.75,388.6631,100.9986,287.6645
-178.75,-3.25,388.4022,100.9296,287.4726
-178.75,-2.75,388.9179,101.0416,287.8763
-178.75,-2.25,388.8225,101.4997,287.3228
-178.75,-1.75,389.1300,102.3738,286.7562
-178.75,-1.25,387.9832,102.3167,285.6665
-178.75,-0.75,387.9530,101.8359,286.1171
-178.75,-0.25,388.4071,101.6869,286.7202
-178.75,0.25,388.2783,102.0223,286.2560
-178.75,0.75,389.2734,101.7604,287.5130
-178.75,1.25,388.7456,101.5856,287.1600
-178.75,1.75,387.7013,101.1699,286.5314
-178.75,2.25,387.5274,101.3419,286.1855
-178.75,2.75,384.9870,101.3850,283.6020
-178.75,3.25,385.9868,101.2813,284.7055
-178.75,3.75,386.9185,100.9560,285.9625
-178.75,4.25,386.1861,100.9739,285.2122
-178.75,4.75,386.4761,102.1517,284.3244
-178.75,5.25,386.7381,100.9459,285.7922
-178.75,5.75,387.2948,100.3520,286.9428
-178.75,6.25,386.6199,100.5937,286.0262
-178.75,6.75,386.9560,100.9826,285.9734
-178.75,7.25,386.7686,100.8091,285.9595
-178.75,7.75,387.2310,100.6567,286.5743
-178.75,8.25,384.0395,100.4053,283.6342
-178.75,8.75,388.0228,100.4585,287.5643
-178.75,9.25,383.3800,100.3926,282.9874
-178.75,9.75,385.1764,100.9501,284.2263
-178.75,10.25,384.0663,100.9848,283.0815
-178.75,10.75,385.4297,101.2979,284.1318
-178.75,11.25,386.7210,101.3348,285.3862
-178.75,11.75,384.8729,101.4696,283.4033
-178.75,12.25,386.1159,100.9003,285.2156
-178.75,12.75,384.6785,100.5153,284.1632
-178.75,13.25,386.6750,100.9167,285.7583
-178.75,13.75,384.3556,100.6194,283.7362
-178.75,14.25,383.9317,100.6504,283.2813
-178.75,14.75,383.4436,101.1816,282.2620
-178.75,15.25,383.2158,101.5309,281.6849
-178.75,15.75,383.6621,101.3791,282.2830
-178.75,16.25,384.2239,101.1458,283.0781
-178.75,16.75,381.3311,100.9924,280.3387
-178.75,17.25,381.1702,101.7253,279.4449
-178.75,17.75,382.3295,101.9721,280.3574
-178.75,18.25,382.3901,101.0631,281.3270
-178.75,18.75,382.3222,101.1727,281.1495
-178.75,19.25,377.2085,99.8792,277.3293
-178.75,19.75,379.3054,100.4545,278.8509
-178.75,20.25,378.3627,100.3537,278.0090
-178.75,20.75,378.7118,100.1841,278.5277
-178.75,21.25,377.0198,99.9624,277.0574
-178.75,21.75,373.0626,99.2428,273.8198
-178.75,22.25,374.3180,100.4798,273.8382
-178.75,22.75,373.5129,99.4763,274.0366
-178.75,23.25,374.2923,99.5744,274.7179
-178.75,23.75,379.0374,100.5095,278.5279
-178.75,24.25,374.8434,100.1316,274.7118
-178.75,24.75,374.6030,100.0209,274.5821
-178.75,25.25,373.4422,99.4962,273.9460
-178.75,25.75,371.7927,99.9207,271.8720
-178.75,26.25,371.5548,99.1806,272.3742
-178.75,26.75,375.1447,99.2427,275.9020
-178.75,27.25,375.6235,99.5547,276.0688
-178.75,27.75,371.0739,99.3605,271.7134
-178.75,28.25,372.3894,99.6921,272.6973
-178.75,28.75,371.7171,99.2744,272.4427
-178.75,29.25,364.6434,98.1355,266.5079
-178.75,29.75,367.3130,98.8628,268.4502
-178.75,30.25,368.9594,98.9511,270.0083
-178.75,30.75,356.8709,98.3280,258.5429
-178.75,31.25,362.1420,99.0333,263.1087
-178.75,31.75,366.4557,99.2348,267.2209
-178.75,32.25,369.2829,100.1653,269.1176
-178.75,32.75,373.4251,100.8903,272.5348
-178.75,33.25,364.9517,99.2852,265.6665
-178.75,33.75,364.5749,98.9143,265.6606
-178.75,34.25,360.9994,98.3666,262.6328
-178.75,34.75,364.1239,98.7320,265.3919
-178.75,35.25,362.6697,99.1580,263.5117
-178.75,35.75,363.7506,98.5526,265.1980
-178.75,36.25,362.6333,98.5084,264.1249
-178.75,36.75,358.9617,98.5301,260.4316
-178.75,37.25,360.5535,98.1390,262.4145
-178.75,37.75,361.0872,97.9770,263.1102
-178.75,38.25,352.9556,97.5027,255.4529
-178.75,38.75,360.1984,98.5546,261.6438
-178.75,39.25,355.5236,98.3744,257.1492
-178.75,39.75,352.2181,95.8901,256.3280
-178.75,40.25,353.5152,97.7266,255.7886
-178.75,40.75,349.1121,97.1252,251.9869
-178.75,41.25,356.8976,96.9129,259.9847
-178.75,41.75,348.3736,95.1066,253.2670
-178.75,42.25,358.0398,96.8963,261.1435
-178.75,42.75,349.4570,96.1605,253.2965
-178.75,43.25,351.5795,96.0988,255.4807
-178.75,43.75,351.8833,95.9789,255.9044
-178.75,44.25,347.5181,94.3552,253.1629
-178.75,44.75,351.4211,95.1683,256.2528
-178.75,45.25,346.5754,95.2588,251.3166
-178.75,45.75,348.2407,97.0034,251.2373
-178.75,46.25,343.9877,95.4259,248.5618
-178.75,46.75,348.6081,95.3997,253.2084
-178.75,47.25,335.6156,94.8636,240.7520
-178.75,47.75,347.3394,95.7426,251.5968
-178.75,48.25,340.4572,93.5136,246.9436
-178.75,48.75,335.5335,92.1477,243.3858
-178.75,49.25,332.2845,91.5306,240.7539
-178.75,49.75,346.1456,94.7537,251.3919
-178.75,50.25,339.7121,92.9789,246.7332
-178.75,50.75,339.2480,94.5606,244.6874
-178.75,51.25,330.7152,90.6040,240.1112
-178.75,51.75,342.1411,94.7495,247.3916
-178.75,52.25,324.3046,92.1512,232.1534
-178.75,52.75,334.3343,91.8663,242.4680
-178.75,53.25,333.0859,92.2597,240.8262
-178.75,53.75,334.4628,94.7277,239.7351
-178.75,54.25,337.7741,90.8712,246.9029
-178.75,54.75,316.1453,87.8087,228.3366
-178.75,55.25,332.6380,91.7747,240.8633
-178.75,55.75,324.8265,90.2326,234.5939
-178.75,56.25,326.9176,90.3537,236.5639
-178.75,56.75,328.5056,90.1972,238.3084
-178.75,57.25,322.8417,89.2488,233.5929
-178.75,57.75,324.8056,89.5664,235.2392
-178.75,58.25,328.4169,90.3811,238.0358
-178.75,58.75,307.9708,87.6106,220.3602
-178.75,59.25,336.3323,88.7802,247.5521
-178.75,59.75,304.3714,86.3773,217.9941
-178.75,60.25,311.9695,86.6241,225.3454
-178.75,60.75,318.9721,87.5807,231.3914
-178.75,61.25,311.2244,85.3761,225.8483
-178.75,61.75,293.6742,82.1704,211.5038
-178.75,62.25,301.2361,83.9440,217.2921
-178.75,62.75,291.2677,83.1119,208.1558
-178.75,63.25,321.0364,87.1415,233.8949
-178.75,63.75,321.5728,89.5372,232.0356
-178.75,64.25,308.5492,88.3245,220.2247
-178.75,64.75,292.9750,85.6485,207.3265
-178.75,65.25,296.5100,84.4446,212.0654
-178.75,65.75,290.0389,83.5768,206.4621
-178.75,66.25,304.6335,86.8181,217.8154
-178.75,66.75,299.1252,84.5577,214.5675
-178.75,67.25,300.0405,85.7536,214.2869
-178.75,67.75,295.2670,84.3586,210.9084
-178.75,68.25,294.9443,84.6208,210.3235
-178.75,68.75,283.7686,83.8175,199.9511
-178.75,69.25,292.8390,87.1130,205.7260
-178.75,69.75,283.8944,83.1824,200.7120
-178.75,70.25,277.9179,80.2270,197.6909
-178.75,70.75,291.7592,83.5082,208.2510
-178.75,71.25,273.4821,81.6868,191.7953
-178.75,71.75,270.4953,79.1186,191.3767
-178.75,72.25,274.7265,81.0297,193.6968
-178.75,72.75,273.4854,80.3599,193.1255
-178.75,73.25,272.3424,79.0561,193.2863
-178.75,73.75,263.0911,77.9784,185.1127
-178.75,74.25,268.6849,77.2149,191.4700
-178.75,74.75,280.5210,83.4346,197.0864
-178.75,75.25,271.2109,84.5474,186.6635
-178.75,75.75,247.0975,74.4636,172.6339
-178.75,76.25,217.6902,72.0917,145.5985
-178.75,76.75,227.0886,65.7119,161.3767
-178.75,77.25,218.4454,62.8112,155.6342
-178.75,77.75,250.6366,72.6044,178.0322
-178.75,78.25,262.9601,76.8367,186.1234
-178.75,78.75,261.5142,80.8975,180.6167
-178.75,79.25,277.9440,82.1140,195.8300
-178.75,79.75,256.1925,78.0736,178.1189
-178.75,80.25,104.9196,55.4301,49.4895
-178.75,80.75,101.2249,58.3766,42.8483
-178.75,81.25,164.2747,65.4689,98.8058
-178.75,81.75,225.0224,68.0177,157.0047
-178.75,82.25,222.2640,69.2032,153.0608
-178.75,82.75,242.4866,76.6721,165.8145
-178.75,83.25,261.3054,81.5760,179.7294
-178.75,83.75,151.8582,62.3640,89.4942
-178.75,84.25,79.4833,47.1136,32.3697
-178.75,84.75,144.9784,56.6959,88.2825
-178.75,85.25,171.8414,61.8388,110.0026
-178.75,85.75,189.7576,60.7310,129.0266
-178.75,86.25,186.6263,61.5501,125.0762
-178.75,86.75,220.6276,69.1466,151.4810
-178.75,87.25,229.9459,71.8259,158.1200
-178.75,87.75,183.4326,98.6687,84.7639
-178.75,88.25,107.2165,92.4462,14.7703
-178.75,88.75,68.2933,54.4079,13.8854
-178.75,89.25,110.6512,47.9850,62.6662
-178.75,89.75,134.2147,55.5734,78.6413
-178.25,-89.75,176.3090,94.3417,81.9673
-178.25,-89.25,221.3960,58.3187,163.0773
-178.25,-88.75,151.7413,40.0964,111.6449
-178.25,-88.25,171.7967,42.4087,129.3880
-178.25,-87.75,215.3027,68.5014,146.8013
-178.25,-87.25,206.0261,64.7709,141.2552
-178.25,-86.75,178.9776,58.9376,120.0400
-178.25,-86.25,153.5601,55.8587,97.7014
-178.25,-85.75,244.0949,68.2372,175.8577
-178.25,-85.25,133.7617,53.5509,80.2108
-178.25,-84.75,177.8708,58.6066,119.2642
-178.25,-84.25,190.4654,56.5372,133.9282
-178.25,-83.75,177.7722,60.4171,117.3551
-178.25,-83.25,243.5968,71.5104,172.0864
-178.25,-82.75,248.9505,71.9684,176.9821
-178.25,-82.25,242.1281,70.4306,171.6975
-178.25,-81.75,247.3530,69.1182,178.2348
-178.25,-81.25,234.1356,68.2762,165.8594
-178.25,-80.75,247.0844,72.5985,174.4859
-178.25,-80.25,246.8148,70.8790,175.9358
-178.25,-79.75,248.6181,71.4454,177.1727
-178.25,-79.25,229.4872,67.4829,162.0043
-178.25,-78.75,261.6045,73.9641,187.6404
-178.25,-78.25,256.4936,72.5425,183.9511
-178.25,-77.75,243.0941,70.6230,172.4711
-178.25,-77.25,286.9987,81.0431,205.9556
-178.25,-76.75,281.6508,78.4301,203.2207
-178.25,-76.25,264.0750,74.6804,189.3946
-178.25,-75.75,236.2151,66.5881,169.6270
