lat,lon,average_illumination_percent,permanent_shadow_fraction
84.6029,152.0831,32.62,0.0154
84.603,-138.743,30.9,0.0
84.603,-131.257,33.59,0.0
84.603,-48.743,22.9,0.0
84.603,-41.257,30.03,0.0
84.603,41.257,35.63,0.0
84.603,48.743,38.66,0.0
84.603,131.257,25.94,0.0031
84.603,138.743,35.06,0.0031
84.6032,-154.6179,36.46,0.0185
84.6032,-115.3821,27.79,0.0093
84.6032,-64.6179,23.28,0.0185
84.6032,-25.3821,38.63,0.0
84.6032,25.3821,0.0,1.0
84.6032,64.6179,23.03,0.1975
84.6032,115.3821,3.29,0.0123
84.6032,154.6179,15.54,0.037
84.6042,-152.9279,35.39,0.0123
84.6042,-117.0721,30.26,0.0
84.6042,-62.9279,22.29,0.0
84.6042,-27.0721,31.33,0.0185
84.6042,27.0721,0.0,1.0
84.6042,62.9279,13.37,0.3025
84.6042,117.0721,2.54,0.1574
84.6042,152.9279,28.9,0.0
84.6043,-153.773,31.21,0.0772
84.6043,-116.227,31.36,0.0
84.6043,-63.773,3.98,0.1265
84.6043,-26.227,39.32,0.0
84.6043,26.227,0.0,1.0
84.6043,63.773,30.97,0.0
84.6043,116.227,3.08,0.0926
84.6043,153.773,29.27,0.0123
84.6044,-149.0362,22.03,0.0
84.6044,-143.5836,32.93,0.0
84.6044,-126.4164,39.35,0.0
84.6044,-120.9638,23.21,0.0031
84.6044,-59.0362,5.95,0.4012
84.6044,-53.5836,30.24,0.0
84.6044,-36.4164,35.17,0.0
84.6044,-30.9638,38.15,0.0
84.6044,30.9638,0.0,1.0
84.6044,36.4164,34.61,0.0
84.6044,53.5836,3.22,0.713
84.6044,59.0362,33.61,0.0031
84.6044,120.9638,3.71,0.0617
84.6044,126.4164,22.06,0.0062
84.6044,143.5836,39.23,0.0
84.6044,149.0362,16.78,0.321
84.6061,-138.2095,31.63,0.0031
84.6061,-131.7905,19.35,0.0216
84.6061,-48.2095,26.0,0.0
84.6061,-41.7905,32.63,0.0
84.6061,41.7905,33.58,0.0062
84.6061,48.2095,38.6,0.0
84.6061,131.7905,29.31,0.0062
84.6061,138.2095,22.67,0.0031
84.6068,-157.4965,16.1,0.0093
84.6068,-112.5035,29.57,0.0216
84.6068,-67.4965,0.9,0.0
84.6068,-22.5035,31.04,0.0
84.6068,22.5035,14.07,0.0
84.6068,67.4965,39.2,0.0
84.6068,112.5035,0.89,0.2469
84.6068,157.4965,33.45,0.0
84.6085,-141.163,30.65,0.0
84.6085,-128.837,42.95,0.0
84.6085,-51.163,13.82,0.0
84.6085,-38.837,32.51,0.0
84.6085,38.837,39.02,0.0
84.6085,51.163,38.66,0.0
84.6085,128.837,27.92,0.0
84.6085,141.163,14.86,0.0
84.6086,-137.6754,26.13,0.0185
84.6086,-132.3246,21.94,0.0
84.6086,-47.6754,17.82,0.0093
84.6086,-42.3246,30.45,0.0062
84.6086,42.3246,32.64,0.0
84.6086,47.6754,40.37,0.0
84.6086,132.3246,33.13,0.0
84.6086,137.6754,24.77,0.0278
84.609,-147.6739,9.94,0.0401
84.609,-144.946,25.95,0.0031
84.609,-125.054,35.56,0.0
84.609,-122.3261,19.89,0.0
84.609,-57.6739,16.77,0.0648
84.609,-54.946,13.84,0.0
84.609,-35.054,32.78,0.0154
84.609,-32.3261,39.65,0.0
84.609,32.3261,0.99,0.0062
84.609,35.054,20.73,0.0
84.609,54.946,21.03,0.0
84.609,57.6739,37.27,0.0154
84.609,122.3261,5.47,0.0
84.609,125.054,19.2,0.0
84.609,144.946,40.37,0.0
84.609,147.6739,37.25,0.0
84.6099,-149.8797,23.01,0.0
84.6099,-120.1203,43.49,0.0
84.6099,-59.8797,20.72,0.0123
84.6099,-30.1203,26.61,0.0062
84.6099,30.1203,0.0,1.0
84.6099,59.8797,36.07,0.0
84.6099,120.1203,4.12,0.0216
84.6099,149.8797,35.74,0.0
84.6105,-146.3099,41.27,0.0062
84.6105,-123.6901,19.48,0.0
84.6105,-56.3099,25.3,0.0062
84.6105,-33.6901,34.27,0.0123
84.6105,33.6901,6.6,0.0
84.6105,56.3099,27.4,0.0
84.6105,123.6901,9.74,0.0185
84.6105,146.3099,34.76,0.0031
84.6108,-137.1409,31.65,0.0
84.6108,-132.8591,25.55,0.0
84.6108,-47.1409,23.83,0.0
84.6108,-42.8591,2.1,0.4784
84.6108,42.8591,36.51,0.0216
84.6108,47.1409,38.44,0.0
84.6108,132.8591,34.94,0.0
84.6108,137.1409,37.78,0.0
84.6117,-143.0544,35.01,0.0031
84.6117,-126.9456,35.68,0.0
84.6117,-53.0544,39.52,0.0
84.6117,-36.9456,30.81,0.0154
84.6117,36.9456,37.2,0.0
84.6117,53.0544,35.44,0.0031
84.6117,126.9456,28.61,0.0
84.6117,143.0544,35.27,0.0
84.6118,-156.6523,30.21,0.0401
84.6118,-113.3477,43.4,0.0
84.6118,-66.6523,4.98,0.0123
84.6118,-23.3477,39.49,0.0
84.6118,23.3477,0.77,0.4167
84.6118,66.6523,43.93,0.0
84.6118,113.3477,3.73,0.0648
84.6118,156.6523,32.52,0.0062
84.6124,-136.606,34.99,0.0
84.6124,-133.394,18.92,0.0617
84.6124,-46.606,24.53,0.0
84.6124,-43.394,26.79,0.0
84.6124,43.394,31.13,0.0
84.6124,46.606,35.16,0.0031
84.6124,133.394,33.71,0.0
84.6124,136.606,32.09,0.0
84.6136,-136.0708,42.24,0.0
84.6136,-133.9292,43.04,0.0
84.6136,-46.0708,30.65,0.0
84.6136,-43.9292,31.48,0.0
84.6136,43.9292,27.27,0.0154
84.6136,46.0708,35.49,0.0
84.6136,133.9292,34.81,0.0
84.6136,136.0708,34.35,0.0
84.6137,-140.6307,26.39,0.037
84.6137,-129.3693,43.92,0.0
84.6137,-50.6307,19.64,0.0062
84.6137,-39.3693,32.54,0.0
84.6137,39.3693,36.76,0.0
84.6137,50.6307,39.77,0.0062
84.6137,129.3693,24.86,0.0
84.6137,140.6307,14.67,0.0772
84.6143,-150.7247,25.62,0.0031
84.6143,-135.5355,34.61,0.0
84.6143,-134.4645,39.58,0.0
84.6143,-119.2753,35.86,0.0
84.6143,-60.7247,24.2,0.0
84.6143,-45.5355,30.72,0.0
84.6143,-44.4645,29.85,0.0
84.6143,-29.2753,29.29,0.0
84.6143,29.2753,0.0,1.0
84.6143,44.4645,33.21,0.0
84.6143,45.5355,12.07,0.3056
84.6143,60.7247,34.08,0.0525
84.6143,119.2753,4.38,0.0
84.6143,134.4645,33.79,0.0
84.6143,135.5355,28.14,0.0
84.6143,150.7247,36.3,0.0
84.6145,-135.0,37.36,0.0
84.6145,-45.0,30.95,0.0
84.6145,45.0,1.98,0.7531
84.6145,135.0,32.27,0.0
84.6157,-155.8068,31.58,0.0648
84.6157,-114.1932,19.41,0.0
84.6157,-65.8068,0.01,0.963
84.6157,-24.1932,40.5,0.0
84.6157,24.1932,0.0,1.0
84.6157,65.8068,35.54,0.0401
84.6157,114.1932,1.78,0.4938
84.6157,155.8068,38.65,0.0
84.6164,-148.5166,26.51,0.0
84.6164,-121.4834,15.77,0.0062
84.6164,-58.5166,7.64,0.0617
84.6164,-31.4834,29.16,0.1019
84.6164,31.4834,0.0,0.892
84.6164,58.5166,25.79,0.0062
84.6164,121.4834,4.3,0.0926
84.6164,148.5166,0.0,1.0
84.6174,-151.571,24.06,0.0185
84.6174,-144.4183,28.09,0.0093
84.6174,-125.5817,36.41,0.0
84.6174,-118.429,17.83,0.1389
84.6174,-61.571,18.43,0.0031
84.6174,-54.4183,27.58,0.0
84.6174,-35.5817,34.27,0.0
84.6174,-28.429,27.32,0.0278
84.6174,28.429,0.0,1.0
84.6174,35.5817,40.35,0.0
84.6174,54.4183,0.21,0.8796
84.6174,61.571,43.46,0.0062
84.6174,118.429,4.35,0.0772
84.6174,125.5817,20.8,0.0
84.6174,144.4183,39.92,0.0
84.6174,151.571,30.46,0.0185
84.6184,-154.9602,24.84,0.287
84.6184,-140.0974,35.5,0.0
84.6184,-129.9026,41.21,0.0
84.6184,-115.0398,28.77,0.0062
84.6184,-64.9602,26.3,0.0
84.6184,-50.0974,22.21,0.0
84.6184,-39.9026,29.15,0.0062
84.6184,-25.0398,40.22,0.0
84.6184,25.0398,0.0,1.0
84.6184,39.9026,41.21,0.0
84.6184,50.0974,33.21,0.0
84.6184,64.9602,23.89,0.0833
84.6184,115.0398,2.42,0.2469
84.6184,129.9026,13.0,0.0926
84.6184,140.0974,26.97,0.0
84.6184,154.9602,25.86,0.0
84.6185,-142.5238,31.4,0.0648
84.6185,-127.4762,37.61,0.0
84.6185,-52.5238,31.32,0.0
84.6185,-37.4762,36.29,0.0
84.6185,37.4762,33.9,0.0093
84.6185,52.5238,32.15,0.0185
84.6185,127.4762,34.82,0.0
84.6185,142.5238,33.63,0.0
84.6194,-152.418,35.38,0.0
84.6194,-117.582,23.66,0.0
84.6194,-62.418,17.23,0.2562
84.6194,-27.582,28.35,0.0401
84.6194,27.582,0.0,1.0
84.6194,62.418,40.41,0.0
84.6194,117.582,4.53,0.0031
84.6194,152.418,30.05,0.0185
84.6198,-147.1509,22.9,0.0
84.6198,-122.8491,17.25,0.0
84.6198,-57.1509,24.81,0.0
84.6198,-32.8491,39.93,0.0
84.6198,32.8491,1.89,0.0031
84.6198,57.1509,41.13,0.0
84.6198,122.8491,7.9,0.0
84.6198,147.1509,33.57,0.0031
84.6199,-154.113,21.81,0.2932
84.6199,-115.887,19.7,0.0
84.6199,-64.113,0.11,0.8765
84.6199,-25.887,37.97,0.0
84.6199,25.887,0.0,1.0
84.6199,64.113,41.08,0.0
84.6199,115.887,4.41,0.0
84.6199,154.113,19.48,0.0
84.6201,-145.7843,34.03,0.0
84.6201,-124.2157,14.11,0.216
84.6201,-55.7843,23.25,0.0463
84.6201,-34.2157,29.88,0.0031
84.6201,34.2157,9.63,0.0
84.6201,55.7843,26.34,0.0
84.6201,124.2157,9.86,0.0
84.6201,145.7843,34.6,0.0123
84.6203,-157.8467,35.63,0.0031
84.6203,-153.2654,37.17,0.0
84.6203,-116.7346,3.45,0.4938
84.6203,-112.1533,23.96,0.0154
84.6203,-67.8467,0.28,0.0093
84.6203,-63.2654,20.8,0.0031
84.6203,-26.7346,39.25,0.0
84.6203,-22.1533,39.06,0.0
84.6203,22.1533,16.08,0.0
84.6203,26.7346,0.0,1.0
84.6203,63.2654,3.22,0.5278
84.6203,67.8467,36.52,0.0
84.6203,112.1533,3.79,0.0031
84.6203,116.7346,4.92,0.0
84.6203,153.2654,32.66,0.0
84.6203,157.8467,25.68,0.1049
84.6226,-149.3614,23.47,0.0
84.6226,-139.5632,32.28,0.0
84.6226,-130.4368,42.51,0.0
84.6226,-120.6386,37.01,0.0
84.6226,-59.3614,22.13,0.0432
84.6226,-49.5632,34.87,0.0
84.6226,-40.4368,32.99,0.0
84.6226,-30.6386,19.22,0.0
84.6226,30.6386,0.0,1.0
84.6226,40.4368,29.63,0.0031
84.6226,49.5632,19.23,0.3426
84.6226,59.3614,36.2,0.0031
84.6226,120.6386,4.19,0.0586
84.6226,130.4368,14.38,0.0957
84.6226,139.5632,34.36,0.0
84.6226,149.3614,33.0,0.0
84.6249,-141.9919,37.08,0.0
84.6249,-128.0081,41.33,0.0
84.6249,-51.9919,17.95,0.0
84.6249,-38.0081,25.45,0.0247
84.6249,38.0081,37.2,0.0
84.6249,51.9919,30.97,0.0556
84.6249,128.0081,28.0,0.1698
84.6249,141.9919,26.02,0.0
84.6254,-143.8889,26.07,0.0772
84.6254,-126.1111,29.02,0.0895
84.6254,-53.8889,31.46,0.0
84.6254,-36.1111,34.24,0.0093
84.6254,36.1111,8.5,0.2469
84.6254,53.8889,8.94,0.5031
84.6254,126.1111,23.69,0.0
84.6254,143.8889,40.13,0.0
84.6258,-157.0007,33.87,0.0062
84.6258,-112.9993,40.18,0.0
84.6258,-67.0007,2.8,0.0
84.6258,-22.9993,37.05,0.0
84.6258,22.9993,4.21,0.0
84.6258,67.0007,44.11,0.0031
84.6258,112.9993,3.38,0.1111
84.6258,157.0007,36.69,0.0
84.6264,-139.0283,33.66,0.0123
84.6264,-130.9717,38.59,0.0
84.6264,-49.0283,32.45,0.0
84.6264,-40.9717,33.67,0.0
84.6264,40.9717,9.58,0.2685
84.6264,49.0283,36.97,0.0062
84.6264,130.9717,16.95,0.1451
84.6264,139.0283,35.05,0.0
84.6277,-150.208,25.57,0.0093
84.6277,-119.792,42.23,0.0
84.6277,-60.208,23.05,0.0
84.6277,-29.792,39.05,0.0
84.6277,29.792,0.0,1.0
84.6277,60.208,41.6,0.0
84.6277,119.792,4.51,0.0278
84.6277,150.208,37.23,0.0
84.6279,-147.9946,9.46,0.0586
84.6279,-122.0054,21.86,0.0
84.6279,-57.9946,9.5,0.0926
84.6279,-32.0054,33.55,0.0
84.6279,32.0054,0.46,0.0
84.6279,57.9946,39.07,0.0
84.6279,122.0054,3.76,0.1389
84.6279,147.9946,24.41,0.0926
84.6293,-145.2568,24.4,0.0
84.6293,-124.7432,30.77,0.0123
84.6293,-55.2568,25.81,0.0
84.6293,-34.7432,31.69,0.0278
84.6293,34.7432,11.61,0.0
84.6293,55.2568,31.77,0.0
84.6293,124.7432,16.48,0.0
84.6293,145.2568,39.14,0.0123
84.6297,-138.4926,27.48,0.0926
84.6297,-131.5074,26.68,0.0
84.6297,-48.4926,31.88,0.0
84.6297,-41.5074,26.41,0.0031
84.6297,41.5074,31.72,0.0123
84.6297,48.4926,33.58,0.0
84.6297,131.5074,19.48,0.0185
84.6297,138.4926,32.12,0.0
84.6301,-156.1532,22.53,0.1543
84.6301,-146.6259,24.25,0.0
84.6301,-123.3741,25.92,0.0
84.6301,-113.8468,34.24,0.0
84.6301,-66.1532,1.72,0.3488
84.6301,-56.6259,27.03,0.0
84.6301,-33.3741,31.43,0.0
84.6301,-23.8468,36.69,0.0
84.6301,23.8468,0.0,1.0
84.6301,33.3741,3.74,0.0
84.6301,56.6259,33.53,0.0062
84.6301,66.1532,43.29,0.0
84.6301,113.8468,4.23,0.1019
84.6301,123.3741,7.59,0.0
84.6301,146.6259,35.18,0.0062
84.6301,156.1532,46.26,0.0
84.6307,-141.4588,36.24,0.0
84.6307,-128.5412,43.77,0.0
84.6307,-51.4588,11.29,0.0
84.6307,-38.5412,33.04,0.0
84.6307,38.5412,37.12,0.0123
84.6307,51.4588,37.86,0.0031
84.6307,128.5412,27.68,0.0062
84.6307,141.4588,16.34,0.0
84.6316,-151.0561,26.25,0.0
84.6316,-118.9439,36.81,0.0
84.6316,-61.0561,3.86,0.1173
84.6316,-28.9439,25.34,0.0
84.6316,28.9439,0.0,1.0
84.6316,61.0561,30.03,0.0
84.6316,118.9439,5.22,0.0123
84.6316,151.0561,35.1,0.0
84.6325,-137.9563,35.14,0.0
84.6325,-132.0437,8.73,0.1173
84.6325,-47.9563,14.65,0.0586
84.6325,-42.0437,32.59,0.0
84.6325,42.0437,30.14,0.0
84.6325,47.9563,39.72,0.0
84.6325,132.0437,34.17,0.0
84.6325,137.9563,26.93,0.0586
84.633,-143.3581,33.76,0.0
84.633,-126.6419,39.81,0.0
84.633,-53.3581,30.58,0.0
84.633,-36.6419,31.61,0.0062
84.633,36.6419,39.93,0.0
84.633,53.3581,34.44,0.0
84.633,126.6419,28.18,0.0
84.633,143.3581,38.09,0.0
84.6333,-155.3045,9.41,0.537
84.6333,-114.6955,33.83,0.0
84.6333,-65.3045,17.54,0.0
84.6333,-24.6955,34.24,0.0
84.6333,24.6955,0.0,1.0
84.6333,65.3045,39.75,0.0031
84.6333,114.6955,5.29,0.0031
84.6333,155.3045,36.79,0.0
84.6336,-158.1986,41.22,0.0
84.6336,-111.8014,28.51,0.0
84.6336,-68.1986,0.07,0.392
84.6336,-21.8014,34.01,0.0
84.6336,21.8014,17.8,0.0
84.6336,68.1986,43.52,0.0031
84.6336,111.8014,3.37,0.2037
84.6336,158.1986,31.22,0.0
84.6343,-151.9052,12.37,0.3395
84.6343,-118.0948,31.93,0.0
84.6343,-61.9052,18.78,0.0
84.6343,-28.0948,23.05,0.0432
84.6343,28.0948,0.0,1.0
84.6343,61.9052,25.54,0.0
84.6343,118.0948,4.1,0.179
84.6343,151.9052,34.08,0.0
84.6349,-148.8407,23.08,0.0
84.6349,-137.4195,34.44,0.0
84.6349,-132.5805,15.86,0.0463
84.6349,-121.1593,29.46,0.0
84.6349,-58.8407,12.73,0.034
84.6349,-47.4195,19.35,0.0617
84.6349,-42.5805,23.72,0.0031
84.6349,-31.1593,36.22,0.0031
84.6349,31.1593,0.0,1.0
84.6349,42.5805,25.2,0.0
84.6349,47.4195,25.13,0.0741
84.6349,58.8407,29.39,0.0
84.6349,121.1593,2.29,0.4228
84.6349,132.5805,35.2,0.0
84.6349,137.4195,21.56,0.0
84.6349,148.8407,0.33,0.8673
84.6353,-154.4549,39.77,0.0
84.6353,-115.5451,14.5,0.0062
84.6353,-64.4549,4.2,0.0525
84.6353,-25.5451,40.27,0.0031
84.6353,25.5451,0.0,1.0
84.6353,64.4549,13.01,0.0185
84.6353,115.5451,5.32,0.0031
84.6353,154.4549,27.26,0.0
84.6358,-152.7549,33.78,0.0
84.6358,-117.2451,35.63,0.0031
84.6358,-62.7549,27.98,0.0
84.6358,-27.2451,37.74,0.0031
84.6358,27.2451,0.0,1.0
84.6358,62.7549,40.25,0.0
84.6358,117.2451,5.84,0.0
84.6358,152.7549,34.54,0.0
84.6362,-153.605,30.03,0.0154
84.6362,-140.9246,35.33,0.0093
84.6362,-129.0754,46.54,0.0
84.6362,-116.395,25.06,0.0
84.6362,-63.605,10.8,0.0
84.6362,-50.9246,11.89,0.0525
84.6362,-39.0754,33.48,0.0
84.6362,-26.395,40.75,0.0
84.6362,26.395,0.0,1.0
84.6362,39.0754,37.87,0.0
84.6362,50.9246,38.76,0.0
84.6362,63.605,31.67,0.0
84.6362,116.395,5.53,0.0185
84.6362,129.0754,26.05,0.0
84.6362,140.9246,17.97,0.0
84.6362,153.605,31.01,0.0
84.6367,-136.8823,37.43,0.0
84.6367,-133.1177,9.82,0.0617
84.6367,-46.8823,22.1,0.0
84.6367,-43.1177,29.2,0.0
84.6367,43.1177,19.66,0.0741
84.6367,46.8823,36.47,0.0
84.6367,133.1177,36.76,0.0062
84.6367,136.8823,32.13,0.0
84.638,-144.7276,30.14,0.0
84.638,-125.2724,34.4,0.0093
84.638,-54.7276,27.01,0.0
84.638,-35.2724,31.22,0.0062
84.638,35.2724,15.74,0.0093
84.638,54.7276,19.63,0.0
84.638,125.2724,17.01,0.0031
84.638,144.7276,41.01,0.0
84.6382,-136.3447,43.1,0.0031
84.6382,-133.6553,29.13,0.0
84.6382,-46.3447,20.16,0.0
84.6382,-43.6553,27.98,0.0
84.6382,43.6553,34.04,0.0
84.6382,46.3447,33.43,0.0031
84.6382,133.6553,32.02,0.0093
84.6382,136.3447,31.36,0.0
84.639,-147.4705,25.17,0.034
84.639,-122.5295,15.64,0.0309
84.639,-57.4705,24.8,0.0
84.639,-32.5295,19.25,0.0679
84.639,32.5295,0.94,0.0
84.639,57.4705,34.43,0.0432
84.639,122.5295,6.81,0.0
84.639,147.4705,36.16,0.0
84.6391,-135.8069,42.14,0.0
84.6391,-134.1931,31.17,0.0031
84.6391,-45.8069,23.68,0.0031
84.6391,-44.1931,30.69,0.0
84.6391,44.1931,31.89,0.0
84.6391,45.8069,26.26,0.0216
84.6391,134.1931,23.47,0.0463
84.6391,135.8069,33.75,0.0
84.6396,-157.3509,31.31,0.0154
84.6396,-135.269,11.02,0.2099
84.6396,-134.731,11.81,0.3056
84.6396,-112.6491,30.47,0.0
84.6396,-67.3509,1.04,0.0
84.6396,-45.269,31.49,0.0
84.6396,-44.731,31.73,0.0
84.6396,-22.6491,33.58,0.0031
84.6396,22.6491,7.81,0.0
84.6396,44.731,25.28,0.0
84.6396,45.269,8.02,0.4383
84.6396,67.3509,45.94,0.0
84.6396,112.6491,2.64,0.1389
84.6396,134.731,17.43,0.2068
84.6396,135.269,22.05,0.0123
84.6396,157.3509,33.22,0.0
84.64,-146.0989,24.11,0.0
84.64,-142.8257,22.02,0.1821
84.64,-127.1743,35.69,0.0123
84.64,-123.9011,28.2,0.0
84.64,-56.0989,23.95,0.0062
84.64,-52.8257,26.73,0.0
84.64,-37.1743,30.56,0.0
84.64,-33.9011,22.98,0.0123
84.64,33.9011,6.52,0.0
84.64,37.1743,37.35,0.0
84.64,52.8257,36.2,0.0
84.64,56.0989,27.92,0.0
84.64,123.9011,11.59,0.0
84.64,127.1743,29.95,0.0
84.64,142.8257,32.45,0.0
84.64,146.0989,35.52,0.0031
84.6406,-149.6888,22.78,0.0093
84.6406,-120.3112,41.88,0.0
84.6406,-59.6888,26.55,0.0
84.6406,-30.3112,26.95,0.0
84.6406,30.3112,0.0,1.0
84.6406,59.6888,36.87,0.0031
84.6406,120.3112,4.34,0.1883
84.6406,149.6888,32.86,0.0
84.6411,-140.3893,32.16,0.0216
84.6411,-129.6107,42.22,0.0
84.6411,-50.3893,24.58,0.0
84.6411,-39.6107,31.05,0.0031
84.6411,39.6107,38.96,0.0
84.6411,50.3893,36.84,0.0
84.6411,129.6107,21.44,0.0031
84.6411,140.3893,25.9,0.0
84.6444,-156.5014,37.78,0.0
84.6444,-113.4986,36.92,0.0031
84.6444,-66.5014,4.5,0.0
84.6444,-23.4986,29.02,0.0247
84.6444,23.4986,0.03,0.8704
84.6444,66.5014,46.95,0.0
84.6444,113.4986,4.87,0.1296
84.6444,156.5014,36.31,0.0093
84.6452,-150.5385,26.44,0.0154
84.6452,-119.4615,36.59,0.0
84.6452,-60.5385,19.83,0.0278
84.6452,-29.4615,34.02,0.0
84.6452,29.4615,0.0,1.0
84.6452,60.5385,23.94,0.1235
84.6452,119.4615,5.79,0.0463
84.6452,150.5385,35.21,0.0
84.6456,-139.8531,30.79,0.0093
84.6456,-130.1469,45.09,0.0
84.6456,-49.8531,31.58,0.0
84.6456,-40.1469,32.78,0.0
84.6456,40.1469,40.41,0.0
84.6456,49.8531,9.66,0.3827
84.6456,130.1469,8.03,0.1327
84.6456,139.8531,33.91,0.0
84.6463,-144.1967,30.36,0.0062
84.6463,-125.8033,38.84,0.0
84.6463,-54.1967,31.8,0.0
84.6463,-35.8033,31.33,0.0
84.6463,35.8033,28.75,0.0
84.6463,54.1967,15.98,0.1543
84.6463,125.8033,21.98,0.0
84.6463,144.1967,41.18,0.0
84.6467,-158.5523,41.52,0.0
84.6467,-148.3176,20.09,0.0
84.6467,-142.2921,31.64,0.0278
84.6467,-127.7079,42.08,0.0
84.6467,-121.6824,22.1,0.0185
84.6467,-111.4477,27.13,0.0
84.6467,-68.5523,0.05,0.3981
84.6467,-58.3176,15.4,0.0
84.6467,-52.2921,18.09,0.0
84.6467,-37.7079,25.26,0.0278
84.6467,-31.6824,25.86,0.0185
84.6467,-21.4477,26.49,0.0
84.6467,21.4477,18.49,0.0
84.6467,31.6824,0.03,0.466
84.6467,37.7079,37.45,0.0
84.6467,52.2921,21.32,0.0988
84.6467,58.3176,25.6,0.0216
84.6467,68.5523,43.62,0.0
84.6467,111.4477,4.89,0.0
84.6467,121.6824,5.16,0.0031
84.6467,127.7079,28.69,0.0093
84.6467,142.2921,23.08,0.0093
84.6467,148.3176,1.95,0.7037
84.6467,158.5523,24.63,0.0556
84.6481,-155.6506,34.08,0.0
84.6481,-114.3494,37.9,0.0
84.6481,-65.6506,9.49,0.0031
84.6481,-24.3494,33.13,0.0494
84.6481,24.3494,0.0,1.0
84.6481,65.6506,42.3,0.0031
84.6481,114.3494,5.12,0.0617
84.6481,155.6506,41.05,0.0
84.6487,-151.3895,25.58,0.0031
84.6487,-118.6105,31.62,0.0
84.6487,-61.3895,8.59,0.037
84.6487,-28.6105,37.22,0.0031
84.6487,28.6105,0.0,1.0
84.6487,61.3895,40.09,0.0031
84.6487,118.6105,5.76,0.0494
84.6487,151.3895,27.69,0.1173
84.6495,-145.57,34.13,0.0
84.6495,-124.43,34.83,0.0
84.6495,-55.57,27.93,0.0031
84.6495,-34.43,32.04,0.0
84.6495,34.43,9.63,0.0
84.6495,55.57,26.07,0.0
84.6495,124.43,15.56,0.0
84.6495,145.57,36.42,0.0
84.6496,-146.9442,28.43,0.0
84.6496,-139.316,35.16,0.0
84.6496,-130.684,43.53,0.0
84.6496,-123.0558,25.2,0.0
84.6496,-56.9442,27.35,0.0
84.6496,-49.316,29.08,0.0
84.6496,-40.684,31.24,0.0
84.6496,-33.0558,33.51,0.0309
84.6496,33.0558,1.93,0.0
84.6496,40.684,14.8,0.1728
84.6496,49.316,26.45,0.0926
84.6496,56.9442,38.22,0.0
84.6496,123.0558,7.1,0.0216
84.6496,130.684,9.73,0.2593
84.6496,139.316,34.19,0.0
84.6496,146.9442,36.13,0.0062
84.6506,-154.7989,27.58,0.0864
84.6506,-115.2011,26.79,0.0031
84.6506,-64.7989,13.08,0.0031
84.6506,-25.2011,38.54,0.0
84.6506,25.2011,0.0,1.0
84.6506,64.7989,0.91,0.5463
84.6506,115.2011,5.62,0.0309
84.6506,154.7989,32.06,0.0
84.6509,-152.2415,32.4,0.0
84.6509,-117.7585,24.59,0.0
84.6509,-62.2415,35.37,0.0
84.6509,-27.7585,39.14,0.0
84.6509,27.7585,0.0,1.0
84.6509,62.2415,39.08,0.0
84.6509,117.7585,6.8,0.0
84.6509,152.2415,36.57,0.0
84.6519,-153.9465,15.17,0.1451
84.6519,-116.0535,28.11,0.0
84.6519,-63.9465,1.85,0.0772
84.6519,-26.0535,38.42,0.0
84.6519,26.0535,0.0,1.0
84.6519,63.9465,40.21,0.0
84.6519,116.0535,6.43,0.0
84.6519,153.9465,24.87,0.0
84.652,-153.0939,37.29,0.0
84.652,-116.9061,33.19,0.0
84.652,-63.0939,11.12,0.0
84.652,-26.9061,38.22,0.0
84.652,26.9061,0.0,1.0
84.652,63.0939,29.29,0.0
84.652,116.9061,6.47,0.0247
84.652,153.0939,33.12,0.0
84.6528,-141.7571,30.27,0.0
84.6528,-128.2429,42.72,0.0
84.6528,-51.7571,9.04,0.1296
84.6528,-38.2429,28.25,0.0031
84.6528,38.2429,32.29,0.034
84.6528,51.7571,34.49,0.0154
84.6528,128.2429,22.7,0.2191
84.6528,141.7571,17.21,0.0031
84.6532,-157.7028,36.57,0.0
84.6532,-149.1671,21.86,0.0216
84.6532,-138.7782,35.75,0.0
84.6532,-131.2218,33.91,0.0
84.6532,-120.8329,38.21,0.0
84.6532,-112.2972,28.4,0.0
84.6532,-67.7028,0.42,0.0
84.6532,-59.1671,22.11,0.0
84.6532,-48.7782,16.36,0.0062
84.6532,-41.2218,30.79,0.0
84.6532,-30.8329,38.72,0.0
84.6532,-22.2972,38.15,0.0
84.6532,22.2972,9.57,0.1728
84.6532,30.8329,0.0,1.0
84.6532,41.2218,11.77,0.0062
84.6532,48.7782,39.19,0.0
84.6532,59.1671,37.8,0.0093
84.6532,67.7028,45.93,0.0
84.6532,112.2972,5.1,0.0
84.6532,120.8329,3.92,0.1698
84.6532,131.2218,0.65,0.6636
84.6532,138.7782,32.38,0.0031
84.6532,149.1671,27.32,0.0
84.6532,157.7028,23.37,0.0062
84.6541,-143.6641,25.71,0.0
84.6541,-126.3359,39.88,0.0
84.6541,-53.6641,31.59,0.0
84.6541,-36.3359,32.51,0.0
84.6541,36.3359,23.27,0.0
84.6541,53.6641,34.8,0.0
84.6541,126.3359,24.91,0.0
84.6541,143.6641,41.53,0.0
84.6562,-138.2397,36.47,0.0
84.6562,-131.7603,5.5,0.2685
84.6562,-48.2397,29.42,0.0
84.6562,-41.7603,29.77,0.0062
84.6562,41.7603,22.5,0.0093
84.6562,48.2397,39.43,0.0
84.6562,131.7603,16.23,0.142
84.6562,138.2397,30.77,0.0
