crater_id,lat,lon,diam_km,diam_major_km,diam_minor_km,eccentricity,ellipticity,rim_arc_fraction
10-1-135428,-62.4152,122.557,8.80886,9.31332,8.67671,0.363369,1.07337,0.35485
10-1-135461,-62.396,123.888,9.82911,10.5787,9.16575,0.499284,1.15415,0.949844
10-1-137133,-73.9804,-174.008,8.77142,9.47962,8.51988,0.438446,1.11265,0.772289
10-1-137134,-73.8906,-173.803,8.41253,8.55923,5.97744,0.715745,1.43192,0.674655
10-1-137386,-73.4085,-161.135,8.50024,8.59842,8.33795,0.244269,1.03124,0.625159
10-1-138760,-63.2811,-124.866,8.59274,11.3009,8.33991,0.674815,1.35504,0.706838
10-1-138927,-62.2138,-123.331,10.0091,10.3307,9.65775,0.355027,1.06968,0.941505
10-1-139221,-61.2451,-124.764,9.47076,9.49022,8.99373,0.31921,1.0552,0.681281
10-1-139352,-63.0049,-127.837,8.03092,8.31022,7.43315,0.447151,1.11799,0.622928
10-1-139842,-68.8088,-141.504,10.977,11.4062,9.89772,0.497003,1.15241,0.552166
10-1-139939,-69.8052,-143.155,12.9989,16.6227,13.2799,0.601461,1.25172,0.392451
10-1-139941,-68.7389,-142.299,9.72408,9.93856,9.49937,0.293986,1.04623,0.973767
10-1-140019,-69.2345,-142.879,17.5441,18.4565,15.7375,0.522436,1.17278,0.804164
10-1-140142,-70.0129,-145.226,10.1583,10.861,9.43517,0.495307,1.15112,0.914011
10-1-141762,-70.8142,150.826,9.14992,9.49494,8.77612,0.381678,1.08191,0.734364
10-1-141920,-69.844,145.585,9.58323,9.61767,8.57878,0.452073,1.1211,0.652013
10-1-141973,-69.1783,143.045,8.36774,10.1983,8.29047,0.582367,1.23012,0.666402
10-1-141977,-69.2065,141.622,19.1795,20.2419,18.1973,0.43796,1.11235,0.84538
10-1-141978,-69.32,140.628,11.7144,12.3027,11.0464,0.440239,1.11373,0.40682
10-1-142157,-67.1565,134.258,9.25594,11.389,8.49212,0.666348,1.34113,0.783156
10-1-142229,-64.9216,130.657,14.4932,15.8292,13.7083,0.500021,1.15472,0.728268
10-1-142557,-62.7843,128.242,24.9514,50.8947,23.7383,0.884563,2.14399,0.259212
10-1-142859,-66.3646,135.428,10.5904,11.1524,8.23639,0.674217,1.35404,0.422962
10-1-142925,-67.2881,138.869,9.56982,10.9266,9.14138,0.547791,1.19529,0.58014
10-1-143411,-70.882,154.572,8.27161,8.6059,7.72043,0.44181,1.11469,0.524525
10-1-144157,-72.1525,-166.587,14.9089,15.3469,13.1478,0.515801,1.16726,0.701941
10-1-144384,-70.3013,-154.931,14.9945,15.2984,14.6992,0.277131,1.04076,0.736099
10-1-145009,-67.2779,-142.184,11.0146,11.6773,10.5974,0.420007,1.1019,0.68663
10-1-145021,-67.1542,-139.857,8.14009,8.60908,7.70158,0.446891,1.11783,0.975258
10-1-145081,-66.7981,-141.78,10.9567,12.3583,10.5904,0.515405,1.16693,0.486451
10-1-145381,-63.3501,-131.428,11.9175,12.2399,11.2309,0.397586,1.08984,0.766185
10-1-145590,-61.9175,-127.215,10.0692,10.5305,9.45516,0.440239,1.11373,0.716654
10-1-146029,-61.5111,-130.029,14.6071,14.8949,14.0998,0.322343,1.05639,0.831436
10-1-146210,-64.6418,-136.01,17.4737,17.8135,17.1724,0.265874,1.03734,0.765885
10-1-146332,-64.5564,-138.653,8.1943,8.60932,7.78858,0.426116,1.10538,0.781838
10-1-146334,-64.7991,-139.623,8.47463,8.77443,7.96698,0.41902,1.10135,0.713671
10-1-146722,-68.7169,-148.093,9.39028,9.78287,9.00226,0.391434,1.08671,1
10-1-146961,-69.3204,-150.713,8.87181,9.24045,6.24621,0.736934,1.47937,0.414549
10-1-147169,-69.1742,-154.588,8.59605,9.34165,7.63413,0.576333,1.22367,0.786165
10-1-148453,-67.1063,144.746,8.19232,8.44572,7.20884,0.521013,1.17158,0.714795
10-1-148508,-66.1637,144.632,8.1869,8.48009,7.96968,0.341696,1.06404,0.884701
10-1-148521,-66.3488,143.652,9.74955,10.4385,9.60766,0.39096,1.08647,0.691463
10-1-148531,-66.7802,141.112,8.31005,8.53239,8.2206,0.267862,1.03793,0.76854
10-1-148842,-64.3531,135.44,10.9793,11.0095,10.951,0.102967,1.00534,0.696763
10-1-148992,-62.6352,130.414,12.3579,12.925,11.6441,0.434023,1.11,0.979323
10-1-149393,-62.56,134.239,12.8436,16.3032,12.1858,0.66432,1.33789,0.731158
10-1-149436,-62.7967,136.008,9.13407,9.63118,8.38169,0.492581,1.14907,0.848453
10-1-149466,-63.1709,136.663,9.34148,9.4422,9.18771,0.230605,1.0277,0.903321
10-1-149574,-63.423,138.875,8.20578,8.97244,7.76207,0.501597,1.15593,0.550218
10-1-149605,-63.7006,138.878,9.22988,9.41353,8.70846,0.379723,1.08096,0.689786
10-1-149934,-66.2643,142.921,9.6206,11.1499,9.61349,0.506557,1.15981,0.687036
10-1-149957,-66.6675,144.374,9.6115,9.84154,8.31715,0.534598,1.18328,0.663468
10-1-149981,-66.0102,146.08,8.09933,8.18085,7.90024,0.259661,1.03552,0.762034
10-1-150468,-68.354,157.541,9.62591,10.1551,9.05123,0.45341,1.12195,0.934184
10-1-150602,-69.5926,159.742,12.6249,13.5946,11.6837,0.511237,1.16355,0.737058
10-1-150696,-69.8654,166.104,13.3729,13.1704,10.5389,0.599741,1.2497,0.617631
10-1-150813,-70.246,171.211,8.45629,10.0826,6.31194,0.779804,1.59738,0.75875
10-1-150861,-69.8418,173.94,8.4956,8.65571,8.12326,0.345319,1.06555,0.395289
10-1-150891,-70.0795,177.377,12.3737,12.2952,9.77059,0.607045,1.25839,0.663637
10-1-150913,-70.3597,-172.512,13.054,13.2173,12.873,0.226754,1.02674,1
10-1-151034,-68.2542,-159.793,8.25345,8.98082,6.69142,0.666976,1.34214,0.784687
10-1-151241,-68.0037,-152.813,10.4846,11.156,10.2708,0.390384,1.08619,0.757716
10-1-151578,-64.2939,-139.459,8.39189,8.50333,8.14021,0.289108,1.04461,0.693573
10-1-151603,-63.9182,-139.603,12.4951,14.4185,10.8363,0.659676,1.33058,0.913546
10-1-151766,-62.8414,-133.683,11.1161,14.8954,11.0798,0.668357,1.34437,0.661183
10-1-151822,-61.8009,-133.619,16.8626,21.1854,17.7207,0.548029,1.19552,0.617597
10-1-151978,-61.047,-134.57,8.41879,8.49671,8.35124,0.184247,1.01742,0.854979
10-1-152071,-62.361,-137.895,8.09694,8.2764,7.28959,0.473546,1.13537,0.700413
10-1-152243,-65.02,-145.463,16.7404,19.0768,14.1311,0.671784,1.34999,0.946503
10-1-152295,-65.4473,-147.382,9.12206,9.32758,8.92252,0.291489,1.0454,1
10-1-152810,-68.8669,-165.612,10.4353,11.5969,10.0441,0.499873,1.1546,0.594665
10-1-152820,-68.4997,-165.406,16.3901,17.2523,15.4636,0.443402,1.11567,0.633652
10-1-153164,-68.2182,161.367,8.00673,9.32706,6.53464,0.713543,1.42732,0.558024
10-1-153551,-63.8415,141.153,10.031,10.3197,9.44901,0.402023,1.09214,0.694447
10-1-153608,-62.8503,140.322,10.4474,10.8237,9.55588,0.469619,1.13267,0.740014
10-1-153668,-62.2627,138.322,8.65548,9.17035,8.58317,0.352081,1.06841,0.688921
10-1-153707,-61.1709,134.97,9.70507,10.4645,8.73552,0.55059,1.19793,0.806354
10-1-153766,-61.0921,135.808,8.42046,8.8149,7.51676,0.522345,1.1727,0.775393
10-1-154117,-61.804,140.193,13.4255,13.4239,13.3826,0.0783702,1.00309,0.791881
10-1-154133,-62.4722,141.746,8.60774,8.85169,8.29947,0.347679,1.06654,0.785183
10-1-154228,-62.2511,143.297,12.4037,12.8081,12.0315,0.342924,1.06455,0.436528
10-1-154235,-61.9682,143.548,8.60479,9.33774,7.86266,0.539431,1.18761,0.729912
10-1-154236,-61.8324,143.096,8.32136,8.69975,7.35439,0.534203,1.18293,0.691797
10-1-154270,-63.549,143.186,8.95365,9.31622,8.48924,0.411893,1.09742,0.802855
10-1-154412,-64.7794,148.332,13.3004,17.7842,12.6775,0.701314,1.40282,0.717384
10-1-154524,-65.7935,151.225,14.9203,15.444,14.4042,0.36073,1.07219,0.831064
10-1-154604,-65.7946,154.187,12.0484,12.8034,10.8979,0.524882,1.17485,0.647806
10-1-154605,-65.6283,155.255,8.66412,12.2293,9.05022,0.672556,1.35127,0.682736
10-1-154609,-66.0732,155.733,13.8823,15.1419,10.9783,0.688714,1.37925,0.487077
10-1-154928,-67.9328,168.386,9.7933,13.3084,9.81001,0.675751,1.35661,0.68243
10-1-154960,-68.299,170.927,9.19945,9.42346,8.08475,0.513752,1.16558,0.705805
10-1-154962,-68.6139,171.14,13.7774,14.5958,12.7756,0.48359,1.14247,0.809606
10-1-154996,-68.3496,172.547,9.52385,9.84713,8.14699,0.561692,1.20868,0.709061
10-1-155235,-67.05,-158.785,8.07896,8.35163,7.45802,0.450054,1.11982,0.774596
10-1-156005,-61.8221,-139.129,9.04808,9.60889,6.49912,0.736567,1.47849,0.446237
10-1-156028,-61.3148,-139.301,14.3601,15.9709,14.0847,0.471448,1.13392,0.660493
10-1-156071,-60.2708,-135.845,28.7482,27.2128,19.9877,0.678615,1.36148,0.486166
10-1-156073,-60.2377,-134.935,11.6582,12.1953,11.3465,0.366556,1.07481,0.739683
10-1-156217,-60.5864,-140.331,23.4915,24.5297,22.8735,0.361221,1.07241,0.795199
10-1-156467,-63.4569,-147.877,9.30991,10.0933,7.77727,0.63739,1.29779,0.758103
10-1-156497,-63.5947,-146.869,10.4413,11.7965,10.0367,0.525459,1.17534,0.765849
10-1-156587,-63.9899,-147.788,9.21066,9.36094,8.5437,0.408637,1.09565,0.522955
10-1-156714,-63.8501,-150.686,10.5943,12.4882,8.75399,0.713177,1.42657,0.917439
10-1-156725,-63.9916,-151.843,10.526,11.5873,9.47762,0.575317,1.2226,0.954118
10-1-156778,-64.3924,-152.95,8.23855,8.35355,8.10898,0.240206,1.03016,0.93697
10-1-157076,-65.2505,-157.079,8.1886,8.98859,7.91517,0.473898,1.13562,0.460164
10-1-157304,-66.5883,-167.01,10.6449,12.2588,10.1407,0.561889,1.20888,0.58754
10-1-157305,-66.6245,-166.644,8.26552,8.59556,6.94948,0.588501,1.23686,0.28812
10-1-157309,-66.8361,-168.295,9.25925,11.6733,8.05356,0.723892,1.44946,0.793537
10-1-157337,-67.0158,-169.688,8.62742,9.37828,7.92167,0.535267,1.18388,0.780953
10-1-157387,-67.3172,-179.281,9.26015,10.7993,8.05986,0.665575,1.33989,0.886712
10-1-157471,-67.088,175.055,8.45301,9.36849,8.25301,0.473241,1.13516,0.455039
10-1-157616,-66.7924,161.868,10.1684,10.5071,9.40903,0.445083,1.11671,0.798407
10-1-157777,-64.3446,149.026,8.33855,8.35668,6.85993,0.571084,1.21819,0.220455
10-1-157830,-63.2479,148.994,11.0322,11.96,10.78,0.433118,1.10946,0.734011
10-1-157861,-63.5154,149.219,10.1675,10.6492,9.81021,0.389049,1.08552,0.495523
10-1-157864,-63.8944,148.251,9.3868,9.46056,9.22459,0.221953,1.02558,0.651892
10-1-157892,-63.544,146.233,11.2654,11.5972,10.676,0.390576,1.08628,0.712673
10-1-157894,-63.3503,145.312,10.1703,10.4644,8.85482,0.532885,1.18177,0.686974
10-1-157984,-61.4872,143.002,16.5419,16.6229,16.285,0.20061,1.02075,0.398113
10-1-158294,-61.1609,145.629,9.50513,9.73267,9.0848,0.358752,1.07131,0.785248
10-1-158358,-61.9284,147.029,10.4606,10.639,9.78472,0.39261,1.08731,0.48569
10-1-158359,-61.8141,146.418,8.814,9.00937,8.43065,0.352625,1.06864,0.661601
10-1-158372,-62.1088,146.368,8.15929,8.7405,7.91114,0.425171,1.10483,0.792807
10-1-158444,-62.2657,146.686,13.4661,13.545,13.2508,0.207286,1.0222,0.616763
10-1-158447,-62.6907,147.064,14.1751,14.8223,13.1498,0.461461,1.12719,0.627092
10-1-158472,-62.6779,149.447,11.6693,11.6718,11.6578,0.0488434,1.00119,0.936943
10-1-158475,-62.9308,149.92,8.25902,9.35154,7.96034,0.524788,1.17477,0.58927
10-1-158636,-63.732,154.046,11.2926,11.4734,10.1677,0.463294,1.12841,0.474721
10-1-158637,-63.969,154.519,15.4241,15.7732,12.0631,0.644285,1.30756,0.379842
10-1-158638,-64.205,155.025,17.7855,20.5108,15.5576,0.651665,1.31838,0.708409
10-1-158665,-64.6646,158.483,12.8674,13.0172,12.7586,0.198364,1.02027,0.812466
10-1-158787,-66.2883,171.321,11.9334,12.2785,11.3596,0.379566,1.08089,0.485464
10-1-158788,-66.1041,171.921,9.43957,10.5833,9.00836,0.524863,1.17483,0.758109
10-1-158801,-65.896,169.19,10.4955,12.0142,9.49452,0.612756,1.26539,0.34813
10-1-158866,-66.5807,172.155,8.85564,8.99214,8.78357,0.214127,1.02374,0.735923
10-1-158920,-66.7502,-178.631,9.57965,10.0336,9.06217,0.429264,1.1072,0.780461
10-1-159007,-66.7005,-172.688,12.3622,13.1041,10.4385,0.604535,1.25537,0.73321
10-1-159110,-65.9998,-167.652,9.15355,9.21312,7.49993,0.580797,1.22843,0.678545
10-1-159192,-65.8196,-165.556,11.6486,11.9822,11.3685,0.315926,1.05398,0.591595
10-1-159219,-65.3621,-165.705,8.25609,13.2093,9.29364,0.710625,1.42132,0.363821
10-1-159284,-65.3619,-163.637,11.9712,12.3732,11.4782,0.373404,1.07797,0.765368
10-1-159494,-64.7788,-159.897,10.9327,11.6323,10.2214,0.477355,1.13803,0.936972
10-1-159578,-64.4042,-156.083,12.9557,13.7067,11.5133,0.542625,1.19051,0.60077
10-1-159641,-62.8672,-151.785,10.0992,10.432,9.76347,0.352228,1.06847,0.979185
10-1-159675,-63.4884,-151.931,11.4294,11.5766,11.0954,0.285313,1.04337,0.464905
10-1-159725,-63.0822,-149.958,8.99479,9.20706,8.52619,0.377403,1.07986,0.745607
10-1-159800,-62.3514,-146.032,9.45432,10.446,9.42591,0.431011,1.10822,0.67203
10-1-159801,-61.5788,-144.112,14.646,14.9745,14.0022,0.354465,1.06944,0.756127
10-1-159845,-61.3568,-144.7,9.64075,9.79189,9.4795,0.250576,1.03295,0.815233
10-1-159961,-60.393,-144.737,9.05367,10.075,7.77817,0.63559,1.29529,0.679655
10-1-159962,-60.2325,-144.98,8.98589,10.0616,8.37046,0.554894,1.20204,0.689704
10-1-159978,-60.5789,-144.45,20.9846,21.379,20.8903,0.212584,1.02339,0.353212
10-1-160006,-60.8781,-145.766,9.50746,9.7005,9.31113,0.280476,1.04182,0.876806
10-1-160019,-60.4478,-145.237,11.1338,11.57,10.3078,0.454186,1.12245,0.672258
10-1-160414,-62.8947,-154.973,8.40005,8.55697,8.10236,0.321611,1.05611,0.794149
10-1-160468,-62.7431,-156.835,12.663,12.9073,12.3311,0.295455,1.04673,0.887484
10-1-160656,-64.2009,-157.112,11.157,13.1204,10.453,0.604378,1.25518,0.703649
10-1-160657,-63.8744,-159.782,14.8464,15.2732,13.6337,0.450738,1.12025,0.379537
10-1-160663,-64.0354,-160.16,8.86815,9.8125,8.5303,0.494232,1.15031,0.773089
10-1-160909,-64.4729,-166.266,10.0123,10.4697,9.91759,0.320444,1.05567,0.549842
10-1-160983,-65.2087,-168.987,9.92501,10.2012,9.69466,0.311196,1.05225,0.74819
10-1-161094,-65.0074,-171.596,10.8832,11.1861,10.653,0.305038,1.05004,0.503164
10-1-161257,-64.7359,-174.39,8.84489,10.1711,7.77076,0.645209,1.30889,0.335679
10-1-161346,-65.1066,177.779,8.59187,8.71441,7.71473,0.465049,1.12958,0.704366
10-1-161426,-65.7095,172.399,8.34877,10.2475,7.63338,0.667174,1.34246,0.757139
10-1-161687,-63.1946,156.622,10.1029,10.1823,9.73701,0.292483,1.04573,0.723369
10-1-161782,-63.1495,154.702,12.7057,12.7391,11.6895,0.397481,1.08979,0.650008
10-1-161935,-62.4244,151.317,9.64922,9.96446,9.52879,0.292458,1.04572,0.758569
10-1-162169,-61.4155,145.968,9.62269,9.80242,8.64985,0.470463,1.13325,0.675255
10-1-162318,-60.6039,149.222,18.8928,19.7248,18.0224,0.4064,1.09446,1
10-1-162587,-62.0701,154.326,9.10089,9.78406,9.05183,0.379575,1.08089,0.584711
10-1-162590,-62.2823,154.354,14.0508,14.6425,11.6536,0.60546,1.25648,0.215824
10-1-162738,-62.9519,159.848,9.72786,9.79468,8.48882,0.49887,1.15383,0.67545
10-1-162741,-62.8231,158.667,8.4498,8.58783,7.76252,0.427749,1.10632,0.703499
10-1-162791,-63.0527,158.794,8.31097,8.68109,8.05523,0.372817,1.0777,0.647184
10-1-162809,-63.2331,160.258,8.81356,9.18383,6.98193,0.64964,1.31537,0.705883
10-1-163094,-64.8659,173.845,8.24073,9.20451,7.936,0.506591,1.15984,0.656828
10-1-163104,-64.6881,175.252,13.1325,13.3222,12.535,0.338644,1.0628,0.745132
10-1-163140,-63.9467,175.034,10.9334,12.306,9.46139,0.639437,1.30066,0.804951
10-1-163165,-64.5038,178.366,9.49167,9.53814,9.40808,0.164578,1.01382,0.805057
10-1-163187,-64.3607,179.711,8.80848,9.56578,8.35352,0.487234,1.14512,0.688994
10-1-163284,-65.0225,-178.152,9.50485,12.9503,6.64701,0.858226,1.94829,1
10-1-163293,-64.3648,-176.229,19.0576,19.875,18.2488,0.396161,1.08911,0.988416
10-1-163379,-64.5623,-173.886,8.60367,8.5604,7.41334,0.500037,1.15473,0.650434
10-1-163752,-62.9946,-159.668,8.26302,9.0514,8.29138,0.401103,1.09166,0.636168
10-1-163757,-61.9306,-154.331,8.32325,8.51736,8.12002,0.30187,1.04893,1
10-1-163763,-61.9047,-154.768,8.77325,8.89789,8.52792,0.285359,1.04338,0.435425
10-1-163769,-62.2923,-155.721,13.2208,13.7226,12.7912,0.362135,1.07282,0.898859
10-1-163820,-61.4141,-152.338,8.19809,8.71613,7.65283,0.478646,1.13894,0.79191
10-1-164490,-61.9982,-162.108,11.7113,12.1577,11.1136,0.405445,1.09395,0.842074
10-1-164737,-62.7283,-170.406,11.8082,12.521,10.9549,0.484267,1.14296,0.666035
10-1-165094,-62.973,176.108,10.1928,10.8521,7.85481,0.690006,1.38159,0.46832
10-1-165142,-63.0514,174.012,13.6254,14.6322,12.7692,0.488295,1.1459,0.834202
10-1-165267,-63.548,171.559,9.9393,10.6256,9.28356,0.486469,1.14456,0.85658
10-1-165268,-63.5173,170.44,12.8765,13.8902,11.9407,0.510883,1.16326,0.875365
10-1-165355,-62.666,168.26,9.93864,10.8233,9.42339,0.491885,1.14855,0.413342
10-1-165462,-63.2611,165.87,9.93405,10.1008,9.70471,0.277304,1.04082,0.865026
10-1-165505,-62.4447,165.564,8.41867,8.60937,8.25578,0.283641,1.04283,0.853991
10-1-165507,-62.1938,164.967,9.39227,9.58381,8.94495,0.358994,1.07142,0.732166
10-1-165561,-61.6053,160.166,10.7846,10.9537,10.5912,0.25513,1.03423,0.918001
10-1-165590,-62.0829,159.44,9.72604,9.87523,9.33341,0.326685,1.05805,0.768048
10-1-165609,-61.9577,158.778,8.27303,8.42462,8.12148,0.26584,1.03733,0.750738
10-1-165843,-60.108,155.786,9.77226,10.0182,9.53675,0.306287,1.05049,0.911819
10-1-165847,-60.4116,156.549,23.9123,24.9471,22.7766,0.407967,1.09529,0.891705
10-1-165957,-61.1949,158.841,8.26149,8.55028,8.10503,0.318492,1.05494,0.666213
10-1-166211,-62.0958,169.22,8.97514,9.14161,8.6182,0.333518,1.06073,0.77992
10-1-166679,-63.5161,-174.962,48.6745,50.5273,46.2644,0.402018,1.09214,0.677172
10-1-166900,-61.5595,-165.674,8.97901,9.3854,8.28014,0.470809,1.13348,0.763746
10-1-166913,-62.2896,-167.293,33.7492,34.5159,33.0367,0.289613,1.04478,0.518863
10-1-167129,-60.7641,-159.286,10.2549,10.549,9.93599,0.335935,1.0617,0.979555
10-1-167138,-60.7481,-158.555,9.34216,9.60333,8.95409,0.361444,1.07251,0.829177
10-1-167501,-61.4162,-173.335,13.2408,14.1431,13.0146,0.391423,1.08671,0.747176
10-1-167522,-61.1493,-173.485,13.8598,14.6468,11.7693,0.595253,1.2445,0.609389
10-1-167728,-61.6784,-177.885,10.752,11.4366,10.4659,0.403176,1.09275,0.556482
10-1-167777,-61.2515,-178.638,16.4043,17.1941,15.6085,0.419444,1.10159,0.699484
10-1-167796,-61.7707,-179.628,11.5387,11.8172,11.2915,0.294966,1.04656,0.779831
10-1-167893,-61.505,177.268,8.37932,8.85028,7.91737,0.446888,1.11783,0.877646
10-1-168334,-60.1348,165.137,11.5557,12.2869,11.5147,0.348924,1.06706,0.689392
10-1-168505,-61.175,174.755,9.65382,9.68143,9.56218,0.156472,1.01247,0.765272
10-1-168621,-60.9839,179.137,13.1424,14.0082,11.7874,0.540315,1.18841,0.771618
10-1-168623,-60.3586,178.587,12.022,12.9004,11.2927,0.483443,1.14237,0.860935
10-1-168630,-60.4058,-179.259,13.6163,15.2931,12.452,0.58055,1.22816,0.369239
10-1-168631,-60.4583,-178.941,11.7204,12.1817,11.6243,0.299011,1.04794,0.557704
10-1-169633,-61.9512,-54.899,8.19505,8.54239,7.75014,0.420578,1.10222,0.661815
10-1-170164,-74.8488,43.8352,8.52562,11.0826,7.47911,0.737952,1.4818,0.820222
10-1-170284,-60.0324,90.0094,9.23811,9.47535,9.00498,0.311156,1.05223,1
10-1-170285,-60.0618,-170.943,9.74965,10.7877,8.65653,0.596731,1.2462,0.830086
10-1-170298,-60.2648,-123.723,18.567,23.87,16.948,0.704187,1.40842,0.505181
10-1-170300,-60.0543,-110.313,17.3286,19.8419,16.4479,0.559325,1.20635,0.391599
10-1-170339,-78.2653,43.0979,32.4177,31.1325,24.7564,0.606352,1.25755,0.641637
10-1-170341,-60.5677,-56.762,10.6778,27.6711,13.9011,0.864653,1.99057,0.183942
10-1-170343,-61.6978,127.609,23.614,29.7736,22.8019,0.64303,1.30575,0.155072
10-2-000000,-64.7568,-157.024,25.3272,28.1042,24.5353,0.487699,1.14546,0.770661
10-2-000001,-63.4548,-179.653,96.44,102.509,87.2695,0.524617,1.17462,0.430759
10-2-000002,-63.9452,176.37,40.4763,41.8194,39.2404,0.345738,1.06572,0.738478
10-2-000003,-64.1997,174.268,39.3871,40.7847,37.0788,0.4165,1.09995,0.438918
10-2-000004,-66.0174,127.863,181.874,183.536,155.443,0.531699,1.18073,0.675379
10-2-000005,-66.6851,130.919,71.7496,75.0348,68.7191,0.401567,1.09191,0.756247
10-2-000006,-67.1473,160.591,32.9271,33.6529,32.0615,0.303873,1.04963,0.783281
10-2-000007,-65.8634,158.8,58.0067,62.3175,55.9826,0.439292,1.11316,0.667985
10-2-000008,-70.9146,166.483,124.429,128.026,119.539,0.358032,1.071,0.817963
10-2-000009,-72.4799,-173.464,71.7279,74.1784,65.8643,0.460004,1.12623,0.400441
10-2-000010,-61.361,-142.339,60.0435,63.792,57.434,0.435201,1.1107,0.619725
10-2-000011,-64.4582,-128.282,56.5296,60.1206,50.4473,0.543975,1.19175,0.45292
10-2-000012,-67.5939,-137.686,65.0508,65.4252,58.7339,0.440552,1.11392,0.30498
10-2-000013,-61.7669,-114.833,32.1337,32.4256,30.4316,0.345258,1.06552,0.699796
10-2-000014,-67.9986,-122.86,62.6076,64.493,56.9234,0.470069,1.13298,0.396365
10-2-000015,-67.8991,-131.753,79.5988,80.4143,75.4621,0.345508,1.06563,0.545426
10-2-000016,-70.8564,-130.88,75.9002,77.594,73.0038,0.338841,1.06288,0.77832
10-2-000017,-80.8985,-167.539,161.651,166.575,156.277,0.346152,1.0659,0.98958
10-2-000018,-69.5276,115.981,61.238,62.0969,60.6475,0.21479,1.0239,0.823742
10-2-000019,-85.8824,-149.278,33.9183,34.415,33.349,0.246959,1.03196,0.928752
10-2-000020,-80.6047,-104.937,29.2649,30.6745,27.1088,0.467943,1.13153,0.752221
10-2-000021,-68.6,-97.876,61.1072,71.9811,60.0192,0.552038,1.1993,0.71724
10-2-000022,-78.8801,-67.644,50.7527,52.9287,47.1706,0.453593,1.12207,0.815383
10-2-000023,-85.5413,47.0678,32.6656,33.8658,31.8043,0.343573,1.06482,0.743883
10-2-000024,-79.9145,64.5148,79.5321,87.252,70.9001,0.582835,1.23063,0.653267
10-2-000025,-65.2871,55.1712,17.7298,18.5047,17.164,0.373706,1.07811,0.83049
10-2-000026,-75.418,48.3916,69.6827,69.6888,61.8055,0.462002,1.12755,0.658569
10-2-000027,-78.8147,-2.698,36.0348,37.3364,35.2487,0.329706,1.05923,0.834164
10-2-000028,-75.3956,-4.967,52.8036,52.9271,47.7728,0.43045,1.10789,0.62312
10-2-000029,-73.1612,-53.437,18.869,18.7567,17.6333,0.340882,1.06371,0.606394
10-2-000030,-64.0452,39.614,80.3487,83.925,66.6077,0.608364,1.25999,0.352365
10-2-000031,-62.2254,11.6185,18.3172,18.4363,17.9147,0.236191,1.02912,0.739465
10-2-000034,-63.29,-7.181,11.5321,11.879,11.1564,0.343446,1.06477,0.800952
10-2-000035,-62.788,-12.475,11.1577,11.7626,10.9985,0.354539,1.06947,0.748808
10-2-000043,-60.373,30.2127,10.9097,11.2971,10.3377,0.403275,1.0928,0.704078
10-2-000045,-64.6558,5.53255,20.4014,19.4128,15.2787,0.6169,1.27058,0.613384
10-2-000046,-65.0029,-0.626,10.7655,10.9649,10.6513,0.237449,1.02944,0.70224
10-2-000050,-62.5578,-29.45,14.026,14.4998,13.6168,0.34364,1.06485,0.775845
10-2-000051,-63.2697,-26.935,8.26276,8.28419,8.09276,0.213734,1.02365,0.675692
10-2-000062,-65.8464,-2.734,19.5381,19.8348,18.3345,0.381525,1.08183,0.586403
10-2-000103,-66.966,8.38507,55.2739,61.537,54.0497,0.478059,1.13853,0.664511
10-2-000146,-62.9926,-33.347,11.9597,12.1214,11.6907,0.264179,1.03683,0.694084
10-2-000147,-62.6415,-31.897,19.6386,21.2469,16.7014,0.618147,1.27216,0.253607
10-2-000148,-62.0158,-38.78,14.5961,14.8095,14.5012,0.202978,1.02126,0.773478
10-2-000149,-61.5907,-40.006,15.1132,15.4734,14.3688,0.371048,1.07687,0.783928
10-2-000150,-62.908,-35.26,10.5687,11.9784,10.5699,0.47048,1.13326,0.682036
10-2-000151,-66.1723,-20.233,16.6277,16.8439,15.4689,0.395724,1.08889,0.714166
10-2-000154,-67.5654,-4.093,10.7785,11.1688,9.08238,0.581995,1.22972,0.7333
