crater_id,lat,lon,diameter_km,depth_km,depth_diameter_ratio
116067,-20.1069,-150.229,11.446,1.2096,0.1057
116073,-19.049,-150.2279,17.012,2.1275,0.1251
116125,9.2635,-150.214,12.772,0.4608,0.0361
116144,22.2872,-150.2081,23.487,0.892,0.038
116164,-17.3618,-150.205,11.302,1.205,0.1066
116198,38.0436,-150.1949,15.562,0.9663,0.0621
116282,-18.0099,-150.1759,17.103,1.1391,0.0666
116383,47.9543,-150.155,13.432,0.9119,0.0679
116399,-2.613,-150.1527,31.625,2.0218,0.0639
116432,42.3605,-150.1452,16.087,1.2049,0.0749
116439,61.6776,-150.1439,70.24,4.0225,0.0573
116508,-55.8144,-150.129,11.517,0.256,0.0222
116518,34.8352,-150.1256,22.05,1.9513,0.0885
116538,38.5862,-150.12,11.922,0.4233,0.0355
116544,8.2854,-150.119,11.638,0.6268,0.0539
116548,-9.5748,-150.118,10.556,0.2293,0.0217
116554,-44.5395,-150.1158,20.495,2.3331,0.1138
116643,3.396,-150.095,11.581,0.7339,0.0634
116728,-43.5307,-150.076,17.907,1.7695,0.0988
116748,29.8312,-150.0722,54.193,3.3049,0.061
116756,14.716,-150.071,10.081,0.8354,0.0829
116891,10.9804,-150.0392,15.434,0.7125,0.0462
116986,5.3354,-150.0151,19.353,1.966,0.1016
117002,20.939,-150.011,13.314,1.2281,0.0922
117067,67.9303,-149.99,20.499,2.7768,0.1355
117113,76.6703,-149.98,28.843,1.6733,0.058
117142,-3.7026,-149.9711,15.029,0.6393,0.0425
117150,10.496,-149.969,12.712,0.7408,0.0583
117173,-6.5399,-149.964,10.5,1.6884,0.1608
117251,46.5179,-149.9457,57.446,2.5583,0.0445
117283,-61.4528,-149.9364,93.568,4.068,0.0435
117308,67.1458,-149.93,15.59,0.579,0.0371
117335,38.2769,-149.921,14.596,0.9143,0.0626
117435,36.691,-149.895,12.069,0.4839,0.0401
117456,-8.3854,-149.889,10.457,0.7283,0.0696
117539,37.6032,-149.874,13.564,0.9475,0.0699
117555,-11.6375,-149.8701,21.108,2.008,0.0951
117568,26.9282,-149.867,22.778,0.9228,0.0405
117590,3.8356,-149.864,12.599,0.6431,0.051
117625,35.7673,-149.8575,20.738,2.7521,0.1327
117728,-36.3853,-149.8266,25.536,0.9098,0.0356
117750,-43.1772,-149.822,11.935,1.0015,0.0839
117767,-62.4525,-149.8178,32.724,0.9828,0.03
117782,-48.4056,-149.815,10.086,1.331,0.132
117831,61.189,-149.8048,36.306,2.4004,0.0661
117848,-42.8197,-149.7983,17.906,0.8853,0.0494
117864,32.2965,-149.796,14.607,0.3781,0.0259
117918,-33.2668,-149.7813,18.148,1.72,0.0948
117968,-73.6055,-149.77,22.381,2.4466,0.1093
118036,-26.9293,-149.756,12.82,0.697,0.0544
118038,8.887,-149.755,11.378,0.4745,0.0417
118045,-23.3809,-149.754,13.737,2.6091,0.1899
118092,-13.8289,-149.7434,15.03,0.8745,0.0582
118122,22.1855,-149.735,12.552,0.9494,0.0756
118147,3.3453,-149.729,11.857,1.1635,0.0981
118178,9.9849,-149.7194,16.536,0.6529,0.0395
118210,50.2858,-149.7117,24.939,3.3815,0.1356
118229,-51.4119,-149.708,10.026,0.4105,0.0409
118365,-31.3114,-149.6784,40.095,2.6234,0.0654
118429,23.0772,-149.6634,31.471,2.9226,0.0929
118468,31.7957,-149.655,13.19,1.9039,0.1443
118529,-23.9196,-149.645,12.6,1.0683,0.0848
118540,-3.5252,-149.6418,61.67,1.7585,0.0285
118561,6.513,-149.638,10.929,0.5318,0.0487
118624,-11.6756,-149.623,12.882,1.7273,0.1341
118675,-18.4599,-149.6104,30.792,3.1048,0.1008
118775,67.9135,-149.59,17.698,2.7768,0.1569
118829,-16.6635,-149.577,13.928,0.7503,0.0539
118874,24.7398,-149.566,12.504,2.1999,0.1759
118876,-12.2792,-149.5649,14.407,1.7201,0.1194
118916,5.4539,-149.5569,160.962,3.71,0.023
118924,28.0467,-149.554,10.732,0.5495,0.0512
118945,-5.6214,-149.5483,51.259,3.6646,0.0715
118953,-49.3462,-149.547,14.053,0.7378,0.0525
118973,39.8399,-149.5418,45.597,3.5335,0.0775
119021,37.5767,-149.5292,17.481,1.5288,0.0875
119041,-12.4442,-149.524,11.662,2.5404,0.2178
119067,-6.3075,-149.518,10.946,1.9093,0.1744
119102,13.9718,-149.5102,15.813,0.5566,0.0352
119109,7.0504,-149.51,11.237,0.254,0.0226
119146,-15.6478,-149.504,13.091,2.4105,0.1841
119150,-0.9001,-149.5025,24.578,2.136,0.0869
119211,36.1829,-149.4886,14.758,2.4195,0.1639
119225,15.0081,-149.4858,26.248,3.4243,0.1305
119250,1.4351,-149.479,11.657,0.2028,0.0174
119420,-57.6815,-149.442,10.485,2.0406,0.1946
119421,26.5841,-149.442,11.167,1.2306,0.1102
119552,-75.0498,-149.408,13.556,1.1738,0.0866
119558,39.9908,-149.4065,17.245,1.6766,0.0972
119582,6.1627,-149.401,14.762,1.0354,0.0701
119593,68.0557,-149.399,12.266,1.2141,0.099
119626,47.2001,-149.3901,35.824,1.7145,0.0479
119752,-79.2471,-149.36,44.758,1.2075,0.027
119807,-19.4191,-149.348,10.537,0.9213,0.0874
119838,14.362,-149.3417,16.362,1.9151,0.117
119859,53.6794,-149.337,10.422,1.1758,0.1128
119907,-50.649,-149.327,13.711,1.3055,0.0952
119911,57.3785,-149.326,12.81,1.947,0.152
119930,35.4378,-149.3224,17.306,1.016,0.0587
119943,68.6932,-149.32,16.523,1.3854,0.0838
119953,11.0975,-149.3178,16.119,2.113,0.1311
119957,34.3682,-149.316,12.885,2.8766,0.2232
119990,9.5135,-149.31,15.111,0.6665,0.0441
119997,11.9851,-149.308,13.504,0.87,0.0644
120022,37.1505,-149.304,10.87,0.6773,0.0623
120033,-10.9507,-149.302,10.651,1.1718,0.11
120051,-29.7709,-149.296,15.245,1.0278,0.0674
120080,2.3049,-149.287,16.326,1.3218,0.081
120106,-85.933,-149.28,33.579,1.1514,0.0343
120149,-76.3831,-149.271,11.273,0.8614,0.0764
120200,28.4073,-149.2581,15.192,0.7083,0.0466
120224,41.7497,-149.252,10.016,0.3504,0.035
120255,24.5074,-149.244,35.708,2.1093,0.0591
120259,-25.3387,-149.243,13.743,1.2216,0.0889
120261,-3.0144,-149.242,27.228,0.4723,0.0173
120383,35.2598,-149.215,15.991,1.034,0.0647
120428,41.2162,-149.205,10.26,0.5333,0.052
120440,45.5201,-149.201,10.246,0.4945,0.0483
120443,-51.5562,-149.2,11.427,0.378,0.0331
120469,8.4109,-149.194,10.172,0.7028,0.0691
120493,-8.8615,-149.1876,19.158,1.1823,0.0617
120550,32.992,-149.1732,16.99,2.0064,0.1181
120611,9.769,-149.158,11.088,0.5343,0.0482
120641,-15.1363,-149.1481,24.774,2.859,0.1154
120671,36.5886,-149.14,10.381,0.6575,0.0633
120821,-13.0216,-149.101,11.943,0.6633,0.0555
120823,-43.9495,-149.1,10.263,1.8335,0.1786
120883,1.7939,-149.0821,15.335,1.0383,0.0677
120961,11.548,-149.065,14.711,0.7815,0.0531
121057,30.1637,-149.041,10.188,1.7313,0.1699
121093,67.5987,-149.03,18.566,2.4469,0.1318
121128,-43.7785,-149.024,10.99,1.4158,0.1288
121152,-13.7778,-149.019,10.004,0.8238,0.0823
121159,-44.1955,-149.018,11.328,1.7525,0.1547
121179,-10.5359,-149.0136,57.339,4.0849,0.0712
121187,29.3431,-149.011,11.359,1.6905,0.1488
121217,18.0172,-149.0004,178.624,5.3313,0.0298
121246,8.8759,-148.993,11.299,1.1545,0.1022
121252,-26.7609,-148.9906,24.738,1.4434,0.0583
121253,-1.152,-148.9901,15.13,0.6608,0.0437
121303,-41.246,-148.9799,17.898,2.0806,0.1163
121382,-27.6992,-148.9588,19.663,0.9718,0.0494
121437,-10.7425,-148.944,10.362,0.5305,0.0512
121462,3.7607,-148.938,10.96,0.8885,0.0811
121493,40.2699,-148.9307,31.214,1.3373,0.0428
121572,7.9491,-148.91,11.366,1.5938,0.1402
121607,-38.377,-148.8995,15.222,2.4696,0.1622
121647,-24.6417,-148.892,11.532,0.7013,0.0608
121683,29.5512,-148.8843,17.15,1.3238,0.0772
121746,42.8472,-148.87,12.669,2.0868,0.1647
121747,0.3207,-148.87,13.363,0.8539,0.0639
121770,12.2424,-148.8622,20.815,1.3196,0.0634
121775,22.9247,-148.862,13.259,0.579,0.0437
121776,-7.6096,-148.8614,53.061,2.2593,0.0426
121860,10.515,-148.843,13.463,0.8439,0.0627
121866,11.3509,-148.8415,28.683,2.0374,0.071
121870,15.0672,-148.841,12.487,1.0368,0.083
121998,-52.7378,-148.811,11.213,0.4089,0.0365
122013,-14.206,-148.808,14.255,0.7578,0.0532
122022,32.352,-148.805,12.918,0.7609,0.0589
122031,45.7992,-148.801,10.779,0.5229,0.0485
122050,44.4154,-148.7967,30.724,3.3775,0.1099
122074,9.2253,-148.789,17.758,1.652,0.093
122116,-25.0193,-148.777,10.391,1.605,0.1545
122253,28.0297,-148.7376,16.14,0.9763,0.0605
122336,73.0337,-148.72,75.83,1.3278,0.0175
122350,-20.3364,-148.716,12.088,0.7793,0.0645
122415,72.0734,-148.7,15.494,0.3804,0.0246
122441,-1.8124,-148.692,10.094,1.8506,0.1833
122443,-52.4012,-148.6911,20.002,0.3145,0.0157
122455,10.1459,-148.69,11.537,1.6868,0.1462
122505,-13.5084,-148.678,12.852,0.7524,0.0585
122507,-57.999,-148.677,10.953,0.565,0.0516
122545,68.4884,-148.67,35.674,2.4109,0.0676
122551,-14.8721,-148.667,14.728,2.7108,0.1841
122553,-12.1035,-148.667,13.124,0.5458,0.0416
122628,-24.1997,-148.6498,24.454,1.7335,0.0709
122738,-16.6337,-148.624,13.231,1.7353,0.1312
122746,-61.5016,-148.6216,34.062,1.7144,0.0503
122747,-65.3562,-148.621,11.236,1.8319,0.163
122772,27.6636,-148.617,13.705,2.4283,0.1772
122778,-25.7371,-148.616,10.468,0.437,0.0417
122842,14.0743,-148.599,14.908,0.5329,0.0357
122861,51.1282,-148.594,10.713,0.835,0.0779
122908,-57.5024,-148.581,11.703,1.9706,0.1684
122980,-26.1607,-148.5643,16.482,2.7595,0.1674
123043,13.2171,-148.546,10.79,0.6253,0.0579
123272,9.7973,-148.487,14.648,0.8618,0.0588
123286,-44.3517,-148.4836,37.802,2.8121,0.0744
123301,45.7051,-148.48,10.564,0.1223,0.0116
123305,79.0439,-148.478,12.717,2.5645,0.2017
123330,-4.2261,-148.473,15.072,1.849,0.1227
123356,11.5493,-148.4668,25.606,3.75,0.1464
123368,-7.9861,-148.464,12.947,1.3993,0.1081
123371,16.1639,-148.4628,18.886,2.1635,0.1146
123457,12.8519,-148.441,14.6,0.6656,0.0456
123509,-49.0536,-148.4274,38.062,3.0155,0.0792
123534,-13.1098,-148.4187,19.762,1.6463,0.0833
123557,29.3664,-148.414,11.214,0.4933,0.044
123606,38.9977,-148.3977,20.344,0.9829,0.0483
123614,37.5154,-148.3949,37.493,2.7195,0.0725
123634,-68.244,-148.39,15.661,1.7606,0.1124
123697,13.2277,-148.3741,18.979,0.5213,0.0275
123758,-19.3507,-148.3609,53.527,2.4839,0.0464
123886,10.38,-148.328,12.319,1.485,0.1205
123887,29.8949,-148.3272,20.208,1.6418,0.0812
123891,23.8938,-148.327,12.776,0.3895,0.0305
123930,-16.1279,-148.318,10.91,0.4165,0.0382
123945,-22.6903,-148.315,12.381,0.5419,0.0438
123984,-1.5054,-148.3034,29.656,0.8933,0.0301
124013,21.1708,-148.297,11.708,1.4464,0.1235
124071,51.7081,-148.2802,36.904,1.7683,0.0479
124105,45.1762,-148.272,12.172,0.7691,0.0632
124126,-12.6103,-148.2663,27.956,2.2308,0.0798
124150,-39.0491,-148.2584,47.812,3.1154,0.0652
124171,66.4341,-148.254,13.323,1.9893,0.1493
124185,81.0461,-148.25,18.599,0.6298,0.0339
124209,-12.1606,-148.244,11.374,2.314,0.2034
124215,-13.9394,-148.243,11.805,0.6198,0.0525
124237,14.533,-148.236,20.603,0.119,0.0058
124286,-21.3512,-148.2256,15.468,1.513,0.0978
124303,-4.7417,-148.2223,16.534,0.7054,0.0427
124323,37.3413,-148.218,11.744,1.0288,0.0876
124337,-35.1481,-148.2135,44.599,2.1644,0.0485
124344,-14.3507,-148.211,15.633,2.8156,0.1801
124347,-59.1597,-148.211,11.676,0.655,0.0561
124348,-20.5149,-148.2109,15.684,2.0618,0.1315
124400,-10.416,-148.2,11.69,1.5563,0.1331
124446,22.7223,-148.1852,18.332,1.916,0.1045
124456,-15.0712,-148.1838,17.319,1.3591,0.0785
124500,-17.9287,-148.1727,17.081,1.506,0.0882
124575,33.4338,-148.155,14.299,2.4456,0.171
124598,-23.8719,-148.15,12.652,1.3493,0.1066
124609,-27.5785,-148.146,13.806,0.8375,0.0607
124617,59.8078,-148.143,10.618,1.019,0.096
124689,-20.8795,-148.126,11.661,1.1695,0.1003
124803,24.7975,-148.099,11.418,0.8949,0.0784
124829,26.2467,-148.0913,25.154,2.2945,0.0912
124850,-9.3452,-148.0852,35.788,2.893,0.0808
124866,-46.9411,-148.0826,59.492,3.804,0.0639
124882,-7.514,-148.0782,20.968,2.158,0.1029
124896,-17.3797,-148.074,11.803,0.6225,0.0527
124902,34.1282,-148.073,14.104,0.9298,0.0659
124903,20.5101,-148.0725,122.552,4.7598,0.0388
124904,-13.5301,-148.0722,17.585,1.0365,0.0589
124910,10.0146,-148.071,14.882,0.909,0.0611
124914,32.495,-148.0696,21.903,0.8683,0.0396
124929,-6.5445,-148.064,17.02,1.029,0.0605
124937,64.8656,-148.0629,43.459,4.1863,0.0963
124953,-5.6703,-148.059,12.683,1.2849,0.1013
124966,-41.2367,-148.0541,15.702,2.6498,0.1688
124996,-0.8273,-148.046,12.268,1.1435,0.0932
124997,-25.4023,-148.0458,22.968,1.6533,0.072
125008,27.4797,-148.0431,37.441,3.4043,0.0909
125146,-8.8543,-148.006,14.038,1.9575,0.1394
125193,15.0674,-147.996,13.499,1.7576,0.1302
125225,-26.608,-147.987,13.351,0.3735,0.028
125276,-24.2744,-147.9749,15.739,0.5395,0.0343
125338,-35.9736,-147.9565,29.62,2.107,0.0711
125382,-11.5782,-147.9426,15.164,0.7033,0.0464
125419,-15.756,-147.934,12.709,0.9915,0.078
125474,12.2999,-147.919,10.732,0.6269,0.0584
125591,72.9748,-147.883,10.587,0.2459,0.0232
125593,-55.0134,-147.883,12.981,0.6565,0.0506
125615,34.8665,-147.8786,16.735,0.7703,0.046
125690,-50.9845,-147.8607,19.945,2.5281,0.1268
125713,31.38,-147.8526,48.966,4.8325,0.0987
125733,-11.0074,-147.848,11.062,1.4696,0.1328
125783,18.4552,-147.834,10.969,0.6763,0.0617
125863,-40.3791,-147.8123,31.375,1.7403,0.0555
125905,-67.4811,-147.8,92.474,3.4904,0.0377
125906,-12.1526,-147.799,10.81,0.5596,0.0518
125938,-27.6758,-147.791,10.576,0.9975,0.0943
126014,-45.8703,-147.772,11.615,2.0826,0.1793
126045,-24.8013,-147.764,12.231,0.775,0.0634
126059,62.573,-147.761,10.81,1.398,0.1293
126107,24.0926,-147.749,11.138,1.9586,0.1759
126157,-14.6766,-147.7385,16.03,1.2241,0.0764
126164,-43.3381,-147.7377,16.343,2.3189,0.1419
126182,-37.9953,-147.732,11.244,0.77,0.0685
126245,-16.3457,-147.7174,19.087,1.2516,0.0656
126258,-17.3829,-147.715,14.502,2.531,0.1745
126297,-17.0187,-147.708,10.26,0.4585,0.0447
126337,30.0802,-147.6962,28.114,1.127,0.0401
126456,-23.9666,-147.669,10.042,0.9785,0.0974
126490,9.017,-147.6621,51.504,3.5978,0.0699
126509,-3.7925,-147.6576,33.399,1.3565,0.0406
126549,22.3282,-147.6474,21.64,2.4,0.1109
126660,-18.3549,-147.621,13.429,1.0376,0.0773
126718,49.5552,-147.6055,56.7,3.4733,0.0613
126722,15.5331,-147.6047,16.005,1.811,0.1132
126803,23.7712,-147.584,13.324,0.5578,0.0419
126917,25.4922,-147.56,29.212,1.7521,0.06
126929,47.4094,-147.5566,15.172,0.7085,0.0467
126940,7.2759,-147.554,13.512,1.3443,0.0995
127006,53.2699,-147.5371,14.877,0.9435,0.0634
127015,14.98,-147.5355,16.281,1.7268,0.1061
127034,-19.6339,-147.5302,19.029,0.7503,0.0394
127066,-66.2446,-147.52,32.387,2.0098,0.0621
127142,-54.0617,-147.5,10.643,0.728,0.0684
127211,-63.5247,-147.481,11.105,1.7864,0.1609
127212,-42.476,-147.481,14.439,2.8174,0.1951
127343,-6.6165,-147.455,10.918,0.6765,0.062
127364,73.5898,-147.45,18.709,1.3079,0.0699
127436,29.1244,-147.4272,42.119,2.9275,0.0695
127497,5.5058,-147.413,11.314,0.9655,0.0853
127554,-8.059,-147.394,11.808,1.2216,0.1035
127555,13.7791,-147.394,13.033,0.526,0.0404
127562,-15.1101,-147.3902,18.585,1.6091,0.0866
127578,-44.6309,-147.3861,17.516,1.1046,0.0631
127622,33.7863,-147.3741,34.359,4.5818,0.1334
127638,28.1082,-147.37,10.032,1.1335,0.113
127668,-63.9175,-147.362,13.448,0.6633,0.0493
127757,26.2203,-147.341,12.064,0.6014,0.0499
127765,36.202,-147.34,65.604,3.7825,0.0577
127782,13.184,-147.337,10.792,0.6566,0.0608
127811,76.1608,-147.33,16.997,0.431,0.0254
127840,-22.2284,-147.3222,18.741,2.231,0.119
127905,-12.9693,-147.308,11.65,1.3609,0.1168
127926,-13.5935,-147.302,12.254,0.6456,0.0527
127942,6.8634,-147.298,14.668,0.823,0.0561
128004,-21.6798,-147.2834,51.602,2.705,0.0524
128057,33.8511,-147.27,14.024,2.0841,0.1486
128141,24.7793,-147.25,13.519,2.4905,0.1842
128196,50.9093,-147.234,10.089,0.2835,0.0281
128207,-59.1998,-147.2303,40.838,1.2903,0.0316
128217,34.9624,-147.2288,18.98,2.5646,0.1351
128245,-9.7873,-147.2226,53.995,2.6025,0.0482
128307,14.5797,-147.206,10.386,2.0646,0.1988
128308,41.4859,-147.205,10.1,1.016,0.1006
128319,-30.0417,-147.203,13.357,2.4835,0.1859
128328,29.4539,-147.201,11.98,1.0551,0.0881
128339,-50.1548,-147.1975,18.237,2.087,0.1144
128358,45.6834,-147.194,11.749,0.7158,0.0609
128456,-5.0126,-147.1674,53.034,4.2535,0.0802
128513,25.7736,-147.154,11.346,0.9506,0.0838
128519,-41.6618,-147.1521,15.581,2.4791,0.1591
128578,-50.7228,-147.135,14.955,1.548,0.1035
128670,-7.7919,-147.1121,21.49,1.4563,0.0678
128676,-42.7576,-147.1113,95.279,4.5474,0.0477
128721,48.7219,-147.1,10.961,1.2768,0.1165
128727,24.3938,-147.098,20.587,1.6773,0.0815
128790,2.7087,-147.082,86.302,4.2796,0.0496
128855,-51.4798,-147.068,14.722,1.5053,0.1022
128883,-55.0053,-147.0605,16.412,0.8631,0.0526
128899,48.3338,-147.0575,36.782,1.6155,0.0439
129027,59.4876,-147.0266,26.577,3.003,0.113
129095,41.6171,-147.0095,17.116,4.6375,0.2709
129119,33.8206,-147.003,12.94,0.3218,0.0249
129129,-20.4471,-147.0008,15.189,1.6191,0.1066
129222,8.3312,-146.9789,19.576,2.0431,0.1044
129268,59.3676,-146.9649,320.491,6.5331,0.0204
129285,25.9042,-146.962,12.338,1.5538,0.1259
129287,-53.8021,-146.962,13.569,0.5079,0.0374
129320,-15.6347,-146.954,10.648,1.1866,0.1114
129359,13.0092,-146.945,12.995,0.5818,0.0448
129420,-36.1435,-146.928,13.312,1.6444,0.1235
129488,22.5907,-146.9111,19.275,2.3478,0.1218
129496,12.2433,-146.91,13.098,0.6145,0.0469
129520,-0.8835,-146.904,13.228,1.0928,0.0826
129543,33.0465,-146.8952,16.309,0.9465,0.058
129589,-27.0098,-146.8829,21.417,1.9058,0.089
129607,4.5082,-146.878,16.31,0.845,0.0518
129676,-57.0473,-146.862,13.276,1.4668,0.1105
129696,-75.8495,-146.857,15.28,1.4364,0.094
129780,-18.6808,-146.8314,18.927,1.1885,0.0628
129811,51.0767,-146.824,12.691,2.322,0.183
129849,-24.2631,-146.814,10.66,1.2918,0.1212
129850,-46.4618,-146.814,11.011,1.4506,0.1317
129855,-63.6187,-146.813,10.059,0.7514,0.0747
129906,54.1918,-146.801,11.045,1.1986,0.1085
129933,-17.4089,-146.792,52.621,2.9733,0.0565
129977,-3.5027,-146.78,12.382,1.7079,0.1379
129981,52.6129,-146.778,11.224,1.7164,0.1529
130001,29.1157,-146.7739,17.699,2.1999,0.1243
130094,0.3379,-146.752,11.033,0.4245,0.0385
130102,-12.9488,-146.75,13.318,1.9551,0.1468
130168,-14.887,-146.734,10.708,0.3405,0.0318
130177,43.7415,-146.732,11.798,0.9515,0.0806
130182,69.6322,-146.73,16.076,1.3823,0.086
130204,14.8,-146.725,10.469,0.8519,0.0814
130218,-45.1925,-146.7222,20.046,1.0878,0.0543
130222,82.2166,-146.72,42.985,3.8653,0.0899
130279,-11.2706,-146.7098,16.692,2.7704,0.166
130410,-19.3157,-146.669,13.96,2.1858,0.1566
130414,38.879,-146.668,11.001,1.8586,0.169
130423,-15.8294,-146.666,10.92,0.4836,0.0443
130426,-11.8251,-146.665,10.254,0.4995,0.0487
130466,37.617,-146.656,13.494,0.6353,0.0471
130470,60.7697,-146.6545,37.273,2.4728,0.0663
130535,67.5957,-146.643,12.974,0.4521,0.0348
130538,12.6171,-146.6415,16.002,0.352,0.022
130581,-20.8594,-146.631,13.493,2.3719,0.1758
130643,2.6289,-146.616,13.072,0.6685,0.0511
130655,6.9502,-146.612,12.448,0.5743,0.0461
130670,42.1671,-146.608,10.472,1.7373,0.1659
130674,34.9221,-146.6065,29.411,2.0478,0.0696
130697,-57.888,-146.601,12.237,0.716,0.0585
130699,-10.3811,-146.601,11.672,0.657,0.0563
130748,-9.929,-146.5873,17.532,1.4003,0.0799
130796,19.4214,-146.5751,59.32,4.2741,0.0721
130828,-8.8135,-146.564,11.373,2.687,0.2363
130846,39.794,-146.559,38.059,3.0106,0.0791
130885,70.2938,-146.55,58.626,3.2641,0.0557
130948,-1.1351,-146.5315,33.112,2.2346,0.0675
130976,-6.3953,-146.5221,21.134,1.1286,0.0534
131137,-36.5247,-146.476,13.89,1.3684,0.0985
131146,24.3648,-146.472,14.996,0.9693,0.0646
131154,40.1349,-146.47,10.253,1.1166,0.1089
131205,72.1944,-146.457,12.675,0.7075,0.0558
131210,23.7291,-146.456,11.388,1.078,0.0947
131240,-2.7051,-146.4466,17.291,3.1834,0.1841
131313,22.75,-146.426,10.232,0.7849,0.0767
131314,-33.2538,-146.426,10.989,1.6708,0.152
131353,-7.7886,-146.4154,18.347,2.2728,0.1239
131365,-25.9833,-146.413,10.573,1.3859,0.1311
131366,-80.3211,-146.413,11.559,0.2154,0.0186
131376,-81.5474,-146.41,15.738,0.4826,0.0307
131398,38.2628,-146.4047,30.559,3.303,0.1081
131410,-13.4763,-146.402,13.486,2.5578,0.1897
131487,31.1526,-146.3819,34.493,2.326,0.0674
131503,-51.7942,-146.379,10.113,0.4735,0.0468
131505,-16.0906,-146.3786,16.734,0.9253,0.0553
131543,25.4706,-146.37,11.477,0.4008,0.0349
131558,51.3714,-146.367,10.259,1.913,0.1865
131599,-76.79,-146.356,11.715,0.9385,0.0801
131654,2.1175,-146.34,12.548,1.0343,0.0824
131722,41.1645,-146.325,10.636,2.0635,0.194
131728,-49.601,-146.3239,21.387,2.8403,0.1328
131742,-44.2962,-146.3215,36.215,2.5345,0.07
131755,-24.4417,-146.3187,17.817,1.1495,0.0645
131787,46.2235,-146.311,10.084,1.1093,0.11
131813,5.7406,-146.307,12.386,0.984,0.0794
131828,-62.3944,-146.304,15.318,0.8888,0.058
131876,-41.3051,-146.2896,20.941,2.2503,0.1075
131894,58.2714,-146.285,11.13,1.097,0.0986
131896,-18.4896,-146.285,10.4,0.8841,0.085
132021,27.2247,-146.2517,61.882,2.682,0.0433
132039,77.9177,-146.246,10.746,0.727,0.0677
132042,-11.8204,-146.245,11.562,0.7088,0.0613
132076,41.3665,-146.238,11.257,1.016,0.0903
132098,21.8725,-146.231,11.306,0.7248,0.0641
132170,68.8128,-146.21,10.381,0.5893,0.0568
132246,51.3471,-146.189,10.512,1.2185,0.1159
132284,-3.8593,-146.1798,19.156,0.435,0.0227
132323,53.9152,-146.166,11.882,0.7868,0.0662
132392,44.2341,-146.147,11.965,1.2115,0.1013
132463,-3.2901,-146.128,14.276,1.7748,0.1243
132485,-15.0817,-146.1231,17.307,0.8873,0.0513
132491,-21.8186,-146.121,14.362,0.8395,0.0585
132498,78.9799,-146.12,63.541,3.9786,0.0626
132524,-19.3451,-146.115,11.511,0.395,0.0343
132569,23.9646,-146.102,13.327,0.822,0.0617
132611,-48.6693,-146.093,12.691,0.419,0.033
132612,-53.8333,-146.0928,25.959,0.746,0.0287
132613,-10.1102,-146.0921,15.242,0.958,0.0629
132632,25.8545,-146.088,13.795,1.357,0.0984
132652,-36.6958,-146.083,14.708,1.0296,0.07
132687,-56.2091,-146.074,13.648,2.6874,0.1969
132771,36.2763,-146.0543,80.749,3.6666,0.0454
132799,-24.0089,-146.047,12.415,0.357,0.0288
132908,-14.8935,-146.018,10.737,0.4838,0.0451
132921,12.5718,-146.013,14.337,0.4848,0.0338
132974,43.044,-145.996,12.328,0.2145,0.0174
133013,-27.0651,-145.988,12.282,1.2255,0.0998
133043,-27.7657,-145.98,10.662,0.2361,0.0221
133068,14.0126,-145.9731,19.67,2.7034,0.1374
133099,34.7391,-145.965,10.05,1.7124,0.1704
133182,-1.9827,-145.9393,22.495,3.1916,0.1419
133203,-21.2815,-145.9341,20.039,1.5528,0.0775
133226,19.6866,-145.929,11.152,2.2278,0.1998
133270,-60.5676,-145.912,11.595,0.6435,0.0555
133282,0.6133,-145.9084,21.96,0.6991,0.0318
133314,-62.0528,-145.9,10.924,0.5378,0.0492
133355,-49.2347,-145.891,13.647,1.1675,0.0856
133404,-9.7062,-145.879,13.243,0.3273,0.0247
133544,12.408,-145.8395,18.575,1.1925,0.0642
133580,-46.9535,-145.8284,20.05,0.6815,0.034
133607,29.5333,-145.822,11.322,1.2296,0.1086
133610,35.9981,-145.821,21.997,1.3915,0.0633
133640,23.1846,-145.8131,16.867,2.1466,0.1273
133684,28.7623,-145.8039,22.139,1.712,0.0773
133754,21.8347,-145.785,11.532,0.2668,0.0231
133796,-15.6154,-145.7758,17.197,1.1333,0.0659
133805,-59.5855,-145.7747,26.299,2.5616,0.0974
133819,48.5266,-145.77,14.643,0.5744,0.0392
133820,48.2369,-145.77,19.406,0.487,0.0251
133821,-50.5322,-145.7692,15.431,1.5738,0.102
133854,-10.4718,-145.7612,18.173,1.9633,0.108
133870,42.7083,-145.757,10.106,1.1678,0.1156
133981,-29.8586,-145.728,14.012,1.9876,0.1419
133989,-15.8371,-145.7257,21.244,0.7808,0.0368
133994,-52.2342,-145.725,12.422,0.9561,0.077
