Flags_data,ID,Lat,Lon,Diam_km,Age
CE2,63763,-0.71459467,166.1177669,10.35431379,4
CE2,63768,-0.19163528,167.9452392,9.91374444,4
CE2,63776,-0.39807095,171.4487956,9.094491947,2
CE2,63777,-0.61236533,171.7328944,10.72408219,2
CE2,63784,-0.56813085,174.9700468,9.55036045,2
CE2,63785,-0.78438457,175.6522769,10.46186986,2
CE2,63787,-0.64775264,176.3856252,18.85852411,2
CE2,63790,-0.17885582,177.2418535,10.7121525,2
CE2,63792,-0.28404028,178.0223876,11.85790723,2
CE2,63797,-0.26044758,179.2600357,11.5433554,2
CE2,63803,-1.06549725,-177.875638,10.58765406,2
CE2,63806,-1.02913082,-176.9653424,12.33885277,1
CE2,63807,-1.63451738,-176.9584612,8.175701946,1
CE2,63817,-1.17754238,-172.9712488,9.41160503,2
CE2,63833,-1.53919903,-166.5657567,11.53182768,2
CE2,63846,-1.6512222,-162.3042761,9.734250818,2
CE2,63848,-1.09596608,-159.8958268,9.280850097,2
CE2,63853,-1.3180838,-157.8599498,12.73772372,2
CE2,63857,-1.523476,-155.7857343,10.56533886,2
CE2,63868,-1.17164538,-151.1605287,8.554337944,3
CE2,63869,-1.56573138,-151.5173724,11.3349156,2
CE2,63873,-1.58636742,-149.178719,9.198497746,2
CE2,63875,-1.79959398,-148.6852326,11.74298534,2
CE2,63879,-1.92732164,-146.681796,11.36858433,2
CE2,63884,-1.71410966,-143.7769113,11.14262651,2
CE2,63886,-1.4252045,-141.8688296,10.64583498,2
CE2,63887,-0.75981079,-142.6591942,13.78846898,2
CE2,63889,-1.38392921,-135.2686955,12.22866719,2
CE2,63891,-1.58538476,-133.7961008,11.79390334,2
CE2,63895,-1.64434376,-131.4181258,8.768831283,2
CE2,63899,-1.4173426,-128.0138565,30.86920995,2
CE2,63906,-1.33282547,-119.9293312,8.285536087,2
CE2,63939,-1.61486447,-102.4056508,11.8489741,2
CE2,63940,-0.96720867,-99.66395076,12.98254279,2
CE2,63950,-1.53821634,-92.60670283,9.601025276,2
CE2,63951,-1.9626907,-90.93750002,8.294538495,2
CE2,63953,-1.14904008,-90.28181199,8.661722941,2
CE2,63988,-1.74063969,-68.85840982,8.044559627,5
CE2,63993,-1.76323906,-67.59028755,9.227016203,2
CE2,64130,-1.62862153,-14.12467947,9.010465483,4
CE2,64136,-1.35051535,-13.6085832,12.33566606,2
CE2,64172,-1.71607486,4.38892273,9.38549632,1
CE2,64197,-1.59422872,15.60738121,9.546530398,2
CE2,64198,-1.91749676,16.00551262,11.20789733,2
CE2,64210,-1.2276664,21.72484239,11.58599319,2
CE2,64213,-1.80057653,22.43951285,9.867310378,2
CE2,64238,-1.02028488,31.03915137,9.698247746,3
CE2,64242,-2.0127956,31.46087575,8.229027779,2
CE2,64247,-1.1225032,32.18537662,9.227120817,2
CE2,64269,-1.13036601,38.89069604,10.64705699,2
CE2,64328,-1.70526624,56.68667866,10.264722,4
CE2,64349,-1.8870393,62.99583275,10.4014748,3
CE2,64355,-1.70624884,66.04719054,9.059934521,2
CE2,64357,-1.25125386,66.69894641,11.85085542,2
CE2,64364,-1.68561403,68.98353259,9.11747433,2
CE2,64378,-1.37803268,75.22878905,10.19119302,1
CE2,64389,-1.49104689,81.75322901,9.105703179,2
CE2,64407,-1.95384851,94.01076132,10.24114075,2
CE2,64411,-0.46098377,94.40004537,13.49282804,2
CE2,64434,-1.46746178,105.1033906,23.89604829,2
CE2,64435,-1.21685542,107.6248896,12.0931792,2
CE2,64445,-1.90570684,111.8588451,10.15938853,1
CE2,64449,-1.31120433,115.7408721,32.62624961,1
CE2,64451,-1.63648266,117.0217739,13.18753562,2
CE2,64452,-1.90177685,118.5808762,9.463267897,5
CE2,64456,-1.75144812,119.0301257,11.18183269,2
CE2,64457,-1.21882105,119.5432729,8.441764627,5
CE2,64458,-1.12446891,118.7981282,15.63779042,2
CE2,64459,-1.40161871,119.2080561,9.922149568,2
CE2,64460,-1.54312977,120.0829621,9.915718657,2
CE2,64461,-1.85166868,120.1881475,10.26810985,2
CE2,64464,-1.38982572,122.8590686,11.04943522,2
CE2,64465,-1.65711799,123.3496058,9.573314579,2
CE2,64476,-1.5686794,129.1406975,8.688408571,2
CE2,64480,-1.88016174,130.8148155,11.94159667,2
CE2,64481,-1.53723366,130.6034618,8.152123905,3
CE2,64487,-1.95974331,135.3731745,8.251974321,2
CE2,64489,-1.22668359,135.5166984,10.86738981,2
CE2,64493,-1.15297145,137.4591864,8.556076426,3
CE2,64494,-1.20702721,140.3876642,8.234378198,2
CE2,64498,-1.84086084,142.0283588,12.11841517,2
CE2,64499,-1.41537712,142.0313079,8.662482696,2
CE2,64528,-1.80450675,151.834188,11.12736319,2
CE2,64534,-1.43011818,155.2325591,8.554470735,5
CE2,64542,-1.51463174,158.8009962,8.339568968,2
CE2,64545,-1.89686435,159.1509587,9.432856337,2
CE2,64546,-1.36329129,159.6120047,12.65010507,2
CE2,64547,-1.68070095,159.4891246,10.39987594,2
CE2,64552,-1.50677015,159.9413233,9.273600953,2
CE2,64554,-1.77502992,161.6852371,12.18064189,5
CE2,64555,-1.24928824,161.559408,9.843270608,5
CE2,64568,-1.0527199,166.5158983,9.628754844,2
CE2,64570,-1.09105177,167.4773119,12.76068057,1
CE2,64571,-1.41635986,167.2472804,14.45574388,1
CE2,64573,-2.01083073,169.6262385,8.037058714,2
CE2,64576,-1.2718927,169.8867442,10.70015702,2
CE2,64577,-1.68070095,170.1747751,10.24268993,5
CE2,64578,-1.0527199,170.1610126,10.52034196,2
CE2,64579,-1.98725212,170.4126709,9.651738106,2
CE2,64585,-1.54607782,175.1253672,9.984230466,2
CE2,64586,-1.23749453,175.5765828,11.64021747,2
CE2,64587,-1.74948296,176.3010837,13.29364964,1
CE2,64594,-2.60901322,-179.1339298,13.66776553,2
CE2,64598,-2.31928473,-176.6173461,14.68999177,2
CE2,64606,-2.04619801,-173.7793081,9.169228272,2
CE2,64628,-2.24365062,-168.6930564,10.24541712,2
CE2,64631,-2.44893374,-167.9744538,8.711152151,5
CE2,64639,-2.32223144,-164.4305927,8.173719565,5
CE2,64648,-2.39884353,-161.9464493,10.29173439,2
CE2,64649,-2.45384444,-161.5345553,8.227605676,2
CE2,64650,-2.2367746,-161.7036383,9.433884616,2
CE2,64658,-2.21516402,-158.7496015,8.4441767,2
CE2,64659,-2.0393211,-157.9228644,8.928083421,5
CE2,64677,-2.04619801,-152.0541125,8.628999501,2
CE2,64679,-2.5491085,-149.54441,11.49086733,3
CE2,64682,-2.86136661,-147.9715452,8.653659456,2
CE2,64687,-2.60901322,-145.5591638,8.138666654,5
CE2,64688,-2.63258152,-146.3800026,8.870389293,5
CE2,64690,-2.16899493,-143.550812,8.818148855,2
CE2,64691,-2.3497337,-143.1408841,11.45161538,2
CE2,64699,-2.39295044,-134.0595557,8.573340089,2
CE2,64702,-2.42634426,-133.4048507,9.524029164,2
CE2,64703,-2.93500035,-133.4746466,11.0103186,2
CE2,64704,-2.61588736,-133.7086102,8.394588054,2
CE2,64705,-1.9705504,-133.7813552,13.95044195,2
CE2,64710,-2.4911652,-131.6855128,14.17745025,2
CE2,64716,-2.09237079,-127.8762308,8.844794472,2
CE2,64759,-3.00372079,-101.7204715,8.15548071,2
CE2,64773,-2.51277148,-88.53888113,23.63969748,2
CE2,64810,-2.79263753,-71.32780762,8.759074951,5
CE2,64817,-2.9693611,-70.84611777,9.081552244,2
CE2,64824,-2.75532576,-66.35460561,10.34245355,2
CE2,64829,-2.70622955,-66.06165953,8.572761003,5
CE2,64831,-2.49705786,-64.26859361,9.240364334,3
CE2,64908,-2.19453546,-30.78131813,10.77488181,3
CE2,64956,-2.53732363,-16.79461754,8.433012029,2
CE2,64969,-2.48330829,-12.80642213,12.49605377,2
CE2,64974,-2.73077791,-7.38790276,8.494831397,4
CE2,64979,-2.62767149,-6.01656122,14.80969099,2
CE2,65005,-2.20632324,2.98907303,9.51660158,4
CE2,65013,-2.54518022,4.79295239,8.442495636,2
CE2,65015,-2.59330078,6.0158548,10.66452294,2
CE2,65018,-1.91749676,8.00651187,9.303815845,2
CE2,65044,-2.08156451,22.95462609,9.060511326,2
CE2,65046,-2.88394813,22.30385326,10.62970028,2
CE2,65058,-2.62079743,29.17039133,8.574528469,4
CE2,65069,-2.56776765,32.03398838,8.118607351,5
CE2,65089,-2.66989707,37.74840295,9.211236023,1
CE2,65092,-2.93009158,39.53458758,8.627211855,2
CE2,65096,-2.94579956,42.17110227,9.377300033,2
CE2,65134,-2.3791998,57.53111048,8.202344475,4
CE2,65151,-2.92321927,61.65201636,8.143565818,2
CE2,65159,-2.27017213,63.53748808,9.0330044,4
CE2,65165,-2.22793395,64.74269577,14.84808891,2
CE2,65168,-2.93303684,65.77980352,8.488275377,2
CE2,65175,-2.03833869,70.30375602,9.805717098,2
CE2,65176,-2.2741012,69.75718549,8.095550093,2
CE2,65242,-2.52161031,93.65784977,13.84529967,1
CE2,65243,-2.71899476,93.06311025,14.2820867,1
CE2,65245,-2.27606573,95.99158798,27.70013741,1
CE2,65247,-2.09728271,97.48089437,8.953162728,1
CE2,65253,-2.01967263,100.4280499,11.92602881,2
CE2,65267,-2.6757889,108.097732,10.88656569,1
CE2,65268,-2.33794708,110.2240487,9.1012052,1
CE2,65269,-2.93107334,110.522893,10.55429592,1
CE2,65286,-2.86431206,117.6076661,11.17076931,2
CE2,65287,-2.82405704,117.2832627,10.17724675,1
CE2,65297,-2.39687917,123.8450582,10.88059627,2
CE2,65301,-2.87413014,126.4471665,12.44900331,2
CE2,65304,-2.79951062,128.2598932,9.611419257,2
CE2,65310,-2.81227482,131.1136599,8.812539912,2
CE2,65312,-2.23284542,131.7182298,30.87588832,2
CE2,65315,-2.59231875,133.8946815,10.44114197,2
CE2,65321,-2.24070376,135.967914,12.93074417,2
CE2,65322,-2.4607194,135.5383253,10.2874924,2
CE2,65349,-2.10317699,145.914318,8.33582927,2
CE2,65358,-2.76416286,147.7968406,9.133007622,2
CE2,65367,-2.50982519,151.5363268,8.521658203,5
CE2,65368,-2.73765136,151.4734122,8.146456779,5
CE2,65373,-2.25150889,154.4412115,12.79758063,2
CE2,65381,-2.63847352,157.5702295,9.002476736,2
CE2,65383,-2.08549408,158.4883894,11.90188701,2
CE2,65384,-2.89180247,159.8086128,11.88676054,1
CE2,65389,-2.51178938,162.0489621,9.432007289,3
CE2,65391,-2.33794708,162.5227877,8.224109282,5
CE2,65392,-2.78183687,162.3763146,10.33847226,2
CE2,65394,-2.37330663,163.3465756,8.922858168,2
CE2,65397,-2.41848697,164.5065635,8.547160742,2
CE2,65398,-2.76318097,164.3551752,8.948747582,4
CE2,65399,-2.31044459,164.2372103,8.228462355,2
CE2,65419,-2.40277224,171.2777466,8.441359794,2
CE2,65421,-2.77594557,172.1831269,9.593216015,2
CE2,65425,-2.63258152,175.5991927,8.816135638,5
CE2,65427,-2.60999525,175.289535,8.480435072,2
CE2,65429,-2.67087905,176.2814229,13.07616937,2
CE2,65430,-2.95561693,176.4770479,8.064137908,2
CE2,65434,-3.46403137,-179.4622654,13.29735485,2
CE2,65435,-3.04200602,-179.7748723,8.381918738,2
CE2,65436,-3.75149113,-177.5728615,10.58481964,2
CE2,65441,-3.38945388,-174.576554,9.487366828,2
CE2,65450,-3.50524274,-170.3760218,11.08285091,1
CE2,65458,-3.07341854,-167.6225253,8.277591874,2
CE2,65462,-3.71911971,-166.9491425,10.43971745,2
CE2,65466,-3.59845219,-163.7621252,10.5721339,2
CE2,65494,-3.28739118,-155.1408597,8.124704109,2
CE2,65510,-3.05378582,-148.7157069,9.479902643,2
CE2,65512,-3.17648429,-147.5222957,9.401267217,2
CE2,65515,-3.49641189,-146.7742018,13.22476232,2
CE2,65520,-3.36492055,-143.429898,8.838033933,2
CE2,65529,-3.65044913,-134.7997852,10.60023775,2
CE2,65542,-3.14311173,-127.6461993,10.44230177,2
CE2,65558,-3.02040939,-116.456249,10.66264563,5
CE2,65581,-3.02335441,-95.30711515,10.09840264,5
CE2,65591,-3.18335498,-88.25969763,11.14999374,2
CE2,65622,-3.56607524,-71.506721,8.056040904,5
CE2,65635,-3.78974672,-65.84637366,8.325274339,5
CE2,65767,-3.35020025,-15.32300587,9.08327586,3
CE2,65788,-3.12740662,-9.02171611,9.50796865,5
CE2,65802,-3.78974672,-2.17385581,10.85245282,2
CE2,65804,-3.04396933,-1.38250819,12.07741453,2
CE2,65809,-3.81721123,1.00726333,8.725103769,3
CE2,65822,-3.25892951,7.46977174,10.7942364,2
CE2,65830,-3.05967568,12.16280721,8.784483025,2
CE2,65832,-3.02924443,11.62115188,10.50181256,2
CE2,65837,-3.677918,14.35498758,14.43196934,2
CE2,65841,-3.61905511,16.936452,11.19168524,2
CE2,65842,-3.13624077,17.74352827,21.87199814,2
CE2,65845,-3.54056532,20.8371568,10.38891141,4
CE2,65848,-3.22163369,23.26428386,10.16716899,2
CE2,65854,-3.33842385,25.29622862,8.889256759,4
CE2,65875,-3.94961695,32.6385583,8.241888546,3
CE2,65887,-3.18728107,37.45152471,13.95459768,3
CE2,65893,-3.2393003,38.6931049,11.11587101,2
CE2,65916,-3.59060334,46.32543153,9.291063641,4
CE2,65969,-3.09697731,62.07374074,17.61730158,2
CE2,65971,-3.20494827,64.31310706,9.053581563,2
CE2,65977,-3.2746326,65.09855644,9.160254259,5
CE2,65981,-3.93196406,65.71983805,8.778765121,2
CE2,65987,-3.26972541,69.01105773,11.11011259,2
CE2,65988,-3.42281821,69.52617096,9.341686736,4
CE2,65990,-3.0861796,70.35094196,10.25605582,2
CE2,66003,-2.81522039,72.25410842,12.71555805,2
CE2,66007,-3.74462456,73.50846813,10.3865562,5
CE2,66008,-3.84075154,74.19069825,8.134629553,2
CE2,66009,-3.2775769,73.53402718,8.889802417,2
CE2,66057,-3.56607524,92.5450479,8.002464334,5
CE2,66064,-3.90156098,94.81095631,9.475011998,1
CE2,66074,-2.38509295,98.55928983,9.64247608,2
CE2,66076,-3.14998264,99.76941271,20.31796124,2
CE2,66089,-2.96543421,106.6624929,10.5549221,2
CE2,66092,-3.28935402,107.0183536,10.44561272,2
CE2,66096,-3.20592978,111.5147809,16.3127662,1
CE2,66098,-3.75051019,111.3329184,22.22337198,1
CE2,66105,-3.43263103,117.3216013,8.484160564,1
CE2,66108,-3.43263103,118.5218938,8.408762422,1
CE2,66113,-3.06752876,121.0060372,11.15431342,5
CE2,66119,-3.18728107,125.610599,10.94837939,5
CE2,66133,-3.2932797,131.2090148,9.103994279,2
CE2,66141,-3.76914776,133.1121812,11.71027858,2
CE2,66143,-3.10483012,133.6941412,9.001034523,5
CE2,66145,-3.48071238,134.489421,13.38837791,2
CE2,66147,-3.00077572,136.2775717,10.28789299,2
CE2,66150,-3.25794806,135.5009697,22.59724158,2
CE2,66151,-2.61097727,136.1674712,11.11279832,2
CE2,66157,-3.44244375,139.1991682,11.46123923,1
CE2,66168,-3.30309382,143.5343769,9.405889443,2
CE2,66169,-2.95659866,143.2040753,12.93740316,2
CE2,66170,-2.542234,144.3444023,8.435364719,2
CE2,66175,-3.6004144,144.8133126,8.769038704,2
CE2,66179,-3.23242999,147.7309769,9.960745748,2
CE2,66182,-2.9693611,149.7000071,15.9591306,3
CE2,66183,-3.24617057,151.2532111,10.86829432,2
CE2,66187,-3.58864112,152.9047192,11.64660275,2
CE2,66207,-3.07930828,159.5785813,8.651951615,5
CE2,66208,-3.5994333,159.1951955,8.914188573,2
CE2,66213,-3.24322617,160.9430415,10.81047695,2
CE2,66216,-3.07734503,162.8619367,8.433541615,3
CE2,66217,-3.50131793,162.3556708,9.639519637,3
CE2,66219,-2.96248904,161.7422535,8.221707143,2
CE2,66225,-3.45716264,164.4348015,13.36555244,2
CE2,66226,-3.04102437,163.9816198,21.0750349,2
CE2,66227,-3.23537441,164.9273048,8.061296862,2
CE2,66232,-3.58667889,169.637052,8.56803289,2
CE2,66235,-3.40122966,170.2121307,8.407672816,2
CE2,66239,-3.84957898,172.3934976,11.02813895,2
CE2,66242,-3.56411296,173.2841323,8.48770213,5
CE2,66243,-3.4110427,172.4023449,12.23169119,4
CE2,66247,-3.3560884,173.6390099,14.9443512,1
CE2,66248,-3.54939576,175.6591582,10.01219904,2
CE2,66250,-3.62984693,174.8117773,9.468435121,5
CE2,66251,-3.28542833,176.1300346,9.694505046,2
CE2,66256,-4.86407238,-178.0142467,11.91639911,2
CE2,66257,-4.65540696,-177.1472049,8.956789674,2
CE2,66262,-4.03787575,-174.7249931,10.29538502,2
CE2,66282,-4.40551507,-164.3912711,8.92115134,2
CE2,66283,-4.52410198,-164.0914437,8.125953554,2
CE2,66289,-4.42217719,-162.2344802,9.281315344,2
CE2,66293,-4.77983012,-161.0636789,13.01963588,5
CE2,66302,-4.50450217,-158.7997366,9.055251374,2
CE2,66307,-4.30945558,-157.1904992,11.84979992,2
CE2,66317,-4.15946099,-154.8144903,9.498878337,2
CE2,66332,-4.56036024,-149.8796269,10.16186796,2
CE2,66336,-4.42609764,-149.3271581,10.51036102,2
CE2,66348,-4.86994936,-140.9968727,10.47867872,2
CE2,66350,-4.38983273,-140.7334178,12.5721369,4
CE2,66361,-4.18985439,-134.1903001,10.67633602,2
CE2,66363,-4.06729322,-133.0932269,8.697155638,5
CE2,66366,-4.10651485,-132.3067944,9.39247502,5
CE2,66367,-4.92283982,-130.7653869,9.087302266,2
CE2,66368,-4.50254215,-130.9118599,10.04473238,5
CE2,66371,-4.01630226,-129.0784894,8.793030785,5
CE2,66376,-4.7621967,-128.0227038,10.95831838,2
CE2,66380,-4.30063318,-125.7263212,19.07460937,2
CE2,66402,-4.03199213,-114.6936573,8.848560761,5
CE2,66403,-4.95418034,-112.7393728,8.364779661,2
CE2,66418,-4.83664582,-95.75144947,8.579804059,2
CE2,66420,-3.75051019,-93.29581424,9.422684039,2
CE2,66422,-4.05748752,-90.4931657,10.06196765,2
CE2,66485,-4.47902161,-62.32807162,9.213449087,2
CE2,66491,-4.83958443,-58.7036012,10.47901402,4
CE2,66572,-4.02316661,-21.69409152,8.215909795,5
CE2,66630,-4.20161926,2.46904459,9.979691637,4
CE2,66658,-4.01041848,12.26012822,8.936104305,2
CE2,66672,-4.05552636,20.13919803,9.657716742,4
CE2,66675,-4.13004691,21.45254017,8.5325653,2
CE2,66696,-4.21534472,29.380762,10.19356729,2
CE2,66722,-4.89149783,39.88356697,9.536446881,2
CE2,66779,-4.71321262,56.40454603,8.15487954,4
CE2,66780,-4.04768169,56.38390218,8.481249386,4
CE2,66784,-4.69361802,57.02877677,9.46154759,2
CE2,66804,-4.57799874,63.34677822,10.39292552,2
CE2,66812,-4.27710627,64.57164672,11.87262883,2
CE2,66814,-4.69753698,65.72671933,8.010000376,2
CE2,66820,-4.8278299,67.83239214,13.0691244,2
CE2,66822,-4.08886536,69.07298928,11.72852613,2
CE2,66829,-4.2584803,70.89652945,9.069602817,5
CE2,66851,-4.53194176,79.63969188,10.48035149,5
CE2,66854,-4.00747657,81.69031442,10.78130031,2
CE2,66867,-4.59073738,84.42316708,10.58973842,2
CE2,66873,-4.73476604,86.73232927,9.89124955,2
CE2,66886,-4.00943784,90.11005652,10.0621356,1
CE2,66888,-4.56917954,91.94244405,8.477123081,2
CE2,66889,-4.88170316,91.39390744,8.767068604,2
CE2,66893,-4.11337844,92.57650519,8.106893109,2
CE2,66898,-3.97609559,97.24693073,11.53756435,1
CE2,66908,-4.00845721,100.3523558,13.69395283,2
CE2,66910,-4.63483092,102.7558898,11.44441035,2
CE2,66911,-4.06631266,102.5229092,10.8899687,2
CE2,66917,-4.04572051,106.9298799,9.285214009,2
CE2,66926,-4.3663086,111.080277,9.095105564,5
CE2,66931,-4.63679056,111.8853872,21.89668975,1
CE2,66951,-4.85329779,116.1901216,8.741317914,2
CE2,66955,-4.86407238,121.4238294,11.44060662,5
CE2,66956,-4.31827788,121.6538609,9.334574446,5
CE2,66958,-4.55840038,122.7804253,11.49352773,5
CE2,66960,-4.51038217,124.469289,10.18900176,2
CE2,66961,-4.23887352,123.645501,9.146224856,2
CE2,66962,-4.84448209,125.3176529,8.365127495,2
CE2,66963,-3.92706041,124.7091508,29.441701,2
CE2,66965,-4.28298807,125.0787741,8.962299636,2
CE2,66972,-4.80725898,128.1075219,9.48744834,2
CE2,66974,-4.24181456,128.2884014,8.024800161,5
CE2,66975,-4.57603893,129.0384613,9.145831528,2
CE2,66981,-4.73868478,131.5402994,8.795933258,2
CE2,66982,-4.32023838,133.2075362,9.669412411,2
CE2,66984,-4.57701883,134.1306112,11.75629339,5
CE2,66988,-4.4525601,134.5533187,8.556430604,2
CE2,66991,-4.13102739,135.9246602,9.636617168,2
CE2,66994,-4.32611984,135.4921224,12.67309698,1
CE2,66996,-4.39767394,137.0443433,10.37813354,2
CE2,67005,-4.28886982,137.3343403,12.73343848,2
CE2,67020,-4.28004718,147.7840611,8.370337779,2
CE2,67026,-4.23593245,152.7897034,9.416352653,2
CE2,67031,-4.43981903,155.0438154,8.318137695,3
CE2,67035,-4.8180343,155.133272,8.073479544,2
CE2,67053,-4.20946241,163.2698985,10.4346254,2
CE2,67062,-4.86505188,166.8265391,8.420046238,5
CE2,67065,-4.18887398,167.6326323,10.67420341,2
CE2,67077,-4.43393847,172.2185164,12.03226601,2
CE2,67078,-4.64070985,173.0364061,8.473233278,2
CE2,67083,-4.20358006,173.931956,8.551212051,2
CE2,67086,-4.35650666,175.6670225,10.83134171,1
CE2,67088,-4.74162381,176.7188759,10.26662194,2
CE2,67089,-4.16632412,176.8004683,8.615676883,2
CE2,67102,-5.47694873,-175.208649,10.29718402,3
CE2,67103,-5.7049074,-174.5165885,10.40061878,3
CE2,67104,-5.03350436,-173.9149677,11.24192766,2
CE2,67105,-5.25281873,-173.1275522,35.03457389,2
CE2,67111,-5.15394081,-170.1971084,13.94266931,2
CE2,67112,-5.17547989,-167.4642558,8.014926912,2
CE2,67113,-5.53859436,-167.6765925,8.357631411,2
CE2,67124,-5.67947438,-164.268391,9.236363727,1
CE2,67128,-5.02860809,-161.6741471,8.658212225,2
CE2,67129,-5.81543007,-162.1941755,11.01677395,5
CE2,67131,-5.72936117,-161.2180163,8.91440908,2
CE2,67150,-5.56599035,-156.6311492,16.57690731,2
CE2,67153,-5.3996381,-154.8901844,8.119398478,2
CE2,67154,-5.92495325,-155.1123516,8.61883696,2
CE2,67155,-5.40746748,-153.7223323,10.19771876,2
CE2,67159,-5.72349236,-153.8186702,10.80567285,2
CE2,67161,-5.15002453,-153.0410852,13.62619097,2
CE2,67164,-5.535659,-152.5790561,8.224541553,2
CE2,67168,-5.4182327,-151.2460532,9.614989772,2
CE2,67172,-5.50630459,-150.3121647,9.125242412,2
CE2,67174,-5.05602671,-148.960484,9.847995995,2
CE2,67176,-5.42997637,-148.7098086,10.95006162,2
CE2,67181,-5.75577006,-145.5119778,8.75120705,2
CE2,67191,-5.58653651,-138.3053077,23.90001871,2
CE2,67196,-5.4681417,-132.2035752,10.25499875,2
CE2,67206,-5.40746748,-129.2053016,22.27409805,2
CE2,67208,-5.71860164,-128.5289697,12.06303191,5
CE2,67211,-5.82423184,-126.6346506,8.510619972,2
CE2,67228,-4.87778525,-117.0067517,12.45653665,2
CE2,67229,-5.72838304,-115.970627,8.248464858,5
CE2,67230,-5.92006428,-115.4791067,8.138559636,2
CE2,67240,-5.26456557,-109.1266989,10.07152071,2
CE2,67249,-4.92186041,-99.44571576,9.263911876,2
CE2,67250,-5.14806638,-98.40467584,10.82128407,5
CE2,67260,-5.09421498,-90.63079137,24.23260435,2
CE2,67269,-4.73084729,-85.45016781,8.249150549,2
CE2,67294,-5.78217773,-72.93999408,8.727157305,2
CE2,67306,-5.07561072,-65.6340369,15.68581776,1
CE2,67310,-5.78902396,-62.96901404,9.954979675,2
CE2,67312,-5.77435336,-61.6655023,9.608542573,2
CE2,67352,-5.51119709,-46.31827363,9.850903466,5
CE2,67409,-5.68240902,-24.0661683,10.67800241,2
CE2,67418,-5.47988439,-20.96565849,11.0200501,4
CE2,67436,-5.21268204,-15.8282887,11.69909256,2
CE2,67462,-5.35559598,-8.19006382,9.915812616,1
CE2,67464,-5.59436343,-6.9111281,11.5078377,5
CE2,67472,-5.37321321,-4.80348921,14.44470992,2
CE2,67476,-5.84574667,-3.37218221,9.658935297,2
CE2,67487,-5.7049074,0.08812044,8.157586194,2
CE2,67510,-5.81054015,10.36286001,10.46247462,1
CE2,67513,-5.17645893,12.30141592,11.70086326,1
CE2,67518,-5.33406312,15.69290573,8.624625219,2
CE2,67522,-4.8748468,17.55871665,8.500498863,2
CE2,67561,-5.3232964,32.01137845,8.334118073,2
CE2,67564,-5.26260778,32.99835113,16.55861357,2
CE2,67565,-5.5610983,33.47807491,8.302188754,3
CE2,67572,-5.69610379,35.70367866,12.0240965,3
CE2,67579,-5.20093423,38.34805767,9.062625543,2
CE2,67663,-5.14610823,69.84074393,9.537218679,2
CE2,67687,-5.28903743,77.32069928,8.058939233,2
CE2,67718,-5.61784356,88.20885614,8.222696222,5
CE2,67723,-5.70588557,88.75935883,10.66955418,2
CE2,67737,-5.83694525,93.44256389,8.539838061,1
CE2,67741,-5.33308433,96.58927662,12.82077753,2
CE2,67743,-5.72936117,98.17983618,9.635665633,2
CE2,67760,-5.68730004,106.3027,8.340474437,2
CE2,67763,-4.84448209,107.2100465,8.259209416,2
CE2,67765,-5.03840059,108.6757599,8.551175594,2
CE2,67795,-5.87997312,119.9571329,8.699805655,5
CE2,67799,-5.16862663,124.3572223,11.61589087,2
CE2,67802,-5.85063629,125.9379515,9.871110562,2
CE2,67807,-5.74990153,127.6651537,8.213005838,2
CE2,67815,-5.12065169,129.6096079,8.728602396,2
CE2,67816,-4.97964342,129.9300791,8.685876928,2
CE2,67818,-5.62469175,131.7732801,10.11860522,2
CE2,67822,-5.63545303,133.8917324,10.48677191,2
CE2,67823,-5.80858416,135.2542265,8.701078995,1
CE2,67840,-5.70979824,142.3193388,10.14187758,1
CE2,67867,-5.25967108,153.1465471,10.79294614,2
CE2,67870,-5.06581879,155.350524,9.028548784,2
CE2,67873,-5.71664534,156.2578704,11.10386039,4
CE2,67879,-5.55424937,158.8658769,9.933798532,2
CE2,67880,-5.01783618,158.9690962,9.460775883,3
CE2,67883,-5.4544416,159.2276358,8.196824896,3
CE2,67913,-5.33895702,172.6294273,9.881049757,5
CE2,67916,-5.09911075,174.003718,8.412296149,5
CE2,67917,-5.16666854,174.5611019,14.74936908,1
CE2,67918,-5.68730004,174.5542207,15.05651364,2
CE2,67923,-5.36342592,176.5950128,10.65727439,2
CE2,67924,-5.81934198,176.1349498,10.32868718,2
CE2,67925,-5.61686524,175.8862406,12.78829772,2
CE2,67929,-5.64132274,179.4684402,8.699530087,2
CE2,67936,-6.4800495,-175.9370821,10.58270594,2
CE2,67938,-5.33993579,-176.0884703,10.6029129,2
CE2,67940,-6.12145349,-173.7085292,9.358396957,2
CE2,67944,-5.93081995,-172.4954572,12.41564106,3
CE2,67946,-6.27488861,-170.9343888,9.97348192,2
CE2,67953,-6.75346716,-167.7778457,11.52242066,2
CE2,67964,-6.05693887,-161.3635063,9.843428228,2
CE2,67972,-6.53767504,-159.4593568,9.221569423,2
CE2,67973,-6.02370106,-158.5638069,9.257936903,2
CE2,67976,-6.40483339,-157.08728,9.410292284,2
CE2,67978,-6.69000874,-157.1433133,10.22062494,2
CE2,67995,-6.63728317,-153.5267072,10.84585195,2
CE2,67996,-5.91224184,-152.9457303,10.93895994,2
CE2,67998,-6.17911905,-153.2563711,9.891076267,2
CE2,67999,-5.99534955,-152.3018387,8.057616389,2
CE2,68002,-6.51521163,-149.9376263,10.84773029,2
CE2,68006,-6.48493328,-148.0983574,18.84297088,1
